2014-12-05 12:20:26:0058, setup_loaddata_begin
2014-12-05 12:20:28:0353, setup_loaddata_end
2014-12-05 12:20:28:0384, setup_createactions_begin
2014-12-05 12:20:28:0571, setup_createactions_end
2014-12-05 12:20:33:0984, list_pattern_mouseentered, id=1, type=0
2014-12-05 12:22:41:0173, list_pattern_mousemoved, id=4, type=0
2014-12-05 12:22:41:0204, list_pattern_mousemoved, id=4, type=0
2014-12-05 12:22:41:0219, list_pattern_mousemoved, id=4, type=0
2014-12-05 12:22:41:0219, list_pattern_mousemoved, id=4, type=0
2014-12-05 12:22:41:0235, list_pattern_mousemoved, id=4, type=0
2014-12-05 12:22:41:0251, list_pattern_mousemoved, id=4, type=0
2014-12-05 12:22:41:0266, list_pattern_mousemoved, id=4, type=0
2014-12-05 12:22:41:0282, list_pattern_mousemoved, id=4, type=0
2014-12-05 12:22:41:0297, list_pattern_mousemoved, id=4, type=0
2014-12-05 12:22:41:0313, list_pattern_mousemoved, id=4, type=0
2014-12-05 12:22:41:0329, list_pattern_mousemoved, id=4, type=0
2014-12-05 12:22:41:0344, list_pattern_mousemoved, id=4, type=0
2014-12-05 12:22:41:0344, list_pattern_mousemoved, id=4, type=0
2014-12-05 12:22:41:0360, list_pattern_mousemoved, id=4, type=0
2014-12-05 12:22:41:0375, list_pattern_mousemoved, id=4, type=0
2014-12-05 12:22:41:0391, list_pattern_mousemoved, id=4, type=0
2014-12-05 12:22:41:0407, list_pattern_mousemoved, id=3, type=0
2014-12-05 12:22:41:0422, list_pattern_mousemoved, id=3, type=0
2014-12-05 12:22:41:0438, list_pattern_mousemoved, id=3, type=0
2014-12-05 12:22:41:0453, list_pattern_mousemoved, id=3, type=0
2014-12-05 12:22:41:0453, list_pattern_mousemoved, id=3, type=0
2014-12-05 12:22:41:0469, list_pattern_mousemoved, id=3, type=0
2014-12-05 12:22:41:0485, list_pattern_mousemoved, id=3, type=0
2014-12-05 12:22:41:0500, list_pattern_mousemoved, id=3, type=0
2014-12-05 12:22:41:0516, list_pattern_mousemoved, id=3, type=0
2014-12-05 12:22:41:0531, list_pattern_mousemoved, id=3, type=0
2014-12-05 12:22:41:0547, list_pattern_mousemoved, id=3, type=0
2014-12-05 12:22:41:0563, list_pattern_mousemoved, id=3, type=0
2014-12-05 12:22:41:0563, list_pattern_mousemoved, id=3, type=0
2014-12-05 12:22:41:0578, list_pattern_mousemoved, id=3, type=0
2014-12-05 12:22:41:0609, list_pattern_mousemoved, id=3, type=0
2014-12-05 12:22:41:0641, list_pattern_mousemoved, id=3, type=0
2014-12-05 12:22:41:0687, list_pattern_mousemoved, id=3, type=0
2014-12-05 12:22:41:0703, list_pattern_mousemoved, id=3, type=0
2014-12-05 12:22:41:0719, list_pattern_mousemoved, id=3, type=0
2014-12-05 12:22:41:0750, list_pattern_mousemoved, id=3, type=0
2014-12-05 12:22:41:0765, list_pattern_mousemoved, id=3, type=0
2014-12-05 12:22:41:0797, list_pattern_mousemoved, id=3, type=0
2014-12-05 12:22:41:0812, list_pattern_mousemoved, id=3, type=0
2014-12-05 12:22:41:0828, list_pattern_mousemoved, id=3, type=0
2014-12-05 12:22:41:0843, list_pattern_mousemoved, id=3, type=0
2014-12-05 12:22:41:0859, list_pattern_mousemoved, id=3, type=0
2014-12-05 12:22:41:0875, list_pattern_mousemoved, id=3, type=0
2014-12-05 12:22:41:0906, list_pattern_mousemoved, id=3, type=0
2014-12-05 12:22:41:0921, list_pattern_mousemoved, id=3, type=0
2014-12-05 12:22:41:0953, list_pattern_mousemoved, id=3, type=0
2014-12-05 12:22:41:0968, list_pattern_mousemoved, id=3, type=0
2014-12-05 12:22:41:0984, list_pattern_mousemoved, id=3, type=0
2014-12-05 12:22:41:0999, list_pattern_mousemoved, id=3, type=0
2014-12-05 12:22:42:0031, list_pattern_mousemoved, id=3, type=0
2014-12-05 12:22:42:0031, list_pattern_mousemoved, id=3, type=0
2014-12-05 12:22:42:0062, list_pattern_mousemoved, id=3, type=0
2014-12-05 12:22:42:0077, list_pattern_mousemoved, id=3, type=0
2014-12-05 12:22:42:0093, list_pattern_mousemoved, id=3, type=0
2014-12-05 12:22:42:0109, list_pattern_mousemoved, id=3, type=0
2014-12-05 12:22:42:0109, list_pattern_mousemoved, id=3, type=0
2014-12-05 12:22:42:0140, list_pattern_mousemoved, id=3, type=0
2014-12-05 12:22:42:0155, list_pattern_mousemoved, id=3, type=0
2014-12-05 12:22:42:0171, list_pattern_mousemoved, id=3, type=0
2014-12-05 12:22:42:0187, list_pattern_mousemoved, id=3, type=0
2014-12-05 12:22:42:0202, list_pattern_mousemoved, id=3, type=0
2014-12-05 12:22:42:0202, list_pattern_mousemoved, id=3, type=0
2014-12-05 12:22:42:0218, list_pattern_mousemoved, id=3, type=0
2014-12-05 12:22:42:0233, list_pattern_mousemoved, id=3, type=0
2014-12-05 12:22:42:0249, list_pattern_mousemoved, id=3, type=0
2014-12-05 12:22:42:0265, list_pattern_mousemoved, id=3, type=0
2014-12-05 12:22:42:0280, list_pattern_mousemoved, id=3, type=0
2014-12-05 12:22:42:0296, list_pattern_mousemoved, id=3, type=0
2014-12-05 12:22:42:0311, list_pattern_mousemoved, id=3, type=0
2014-12-05 12:22:42:0327, list_pattern_mousemoved, id=3, type=0
2014-12-05 12:22:42:0343, list_pattern_mousemoved, id=3, type=0
2014-12-05 12:22:42:0343, list_pattern_mousemoved, id=3, type=0
2014-12-05 12:22:42:0358, list_pattern_mousemoved, id=3, type=0
2014-12-05 12:22:42:0374, list_pattern_mousemoved, id=3, type=0
2014-12-05 12:22:42:0374, list_pattern_mousemoved, id=3, type=0
2014-12-05 12:22:42:0405, list_pattern_mousemoved, id=3, type=0
2014-12-05 12:22:42:0421, list_pattern_mousemoved, id=3, type=0
2014-12-05 12:22:42:0436, list_pattern_mousemoved, id=3, type=0
2014-12-05 12:22:42:0436, list_pattern_mousemoved, id=3, type=0
2014-12-05 12:22:42:0452, list_pattern_mousemoved, id=3, type=0
2014-12-05 12:22:42:0514, list_pattern_mousemoved, id=3, type=0
2014-12-05 12:22:43:0606, list_pattern_mousemoved, id=3, type=0
2014-12-05 12:22:43:0606, list_pattern_mousemoved, id=3, type=0
2014-12-05 12:22:43:0622, list_pattern_mousemoved, id=2, type=0
2014-12-05 12:22:43:0637, list_pattern_mousemoved, id=2, type=0
2014-12-05 12:22:43:0653, list_pattern_mousemoved, id=2, type=0
2014-12-05 12:22:43:0653, list_pattern_mousemoved, id=2, type=0
2014-12-05 12:22:43:0684, list_pattern_mousemoved, id=2, type=0
2014-12-05 12:22:43:0700, list_pattern_mousemoved, id=2, type=0
2014-12-05 12:22:43:0715, list_pattern_mousemoved, id=2, type=0
2014-12-05 12:22:43:0715, list_pattern_mousemoved, id=2, type=0
2014-12-05 12:22:43:0731, list_pattern_mousemoved, id=2, type=0
2014-12-05 12:22:43:0747, list_pattern_mousemoved, id=2, type=0
2014-12-05 12:22:43:0762, list_pattern_mousemoved, id=2, type=0
2014-12-05 12:22:43:0778, list_pattern_mousemoved, id=2, type=0
2014-12-05 12:22:43:0793, list_pattern_mousemoved, id=2, type=0
2014-12-05 12:22:43:0809, list_pattern_mousemoved, id=2, type=0
2014-12-05 12:22:43:0825, list_pattern_mousemoved, id=2, type=0
2014-12-05 12:22:43:0825, list_pattern_mousemoved, id=2, type=0
2014-12-05 12:22:43:0840, list_pattern_mousemoved, id=2, type=0
2014-12-05 12:22:43:0856, list_pattern_mousemoved, id=2, type=0
2014-12-05 12:22:43:0871, list_pattern_mousemoved, id=2, type=0
2014-12-05 12:22:43:0887, list_pattern_mousemoved, id=2, type=0
2014-12-05 12:22:43:0903, list_pattern_mousemoved, id=2, type=0
2014-12-05 12:22:43:0918, list_pattern_mousemoved, id=2, type=0
2014-12-05 12:22:43:0934, list_pattern_mousemoved, id=2, type=0
2014-12-05 12:22:43:0949, list_pattern_mousemoved, id=2, type=0
2014-12-05 12:22:43:0949, list_pattern_mousemoved, id=2, type=0
2014-12-05 12:22:43:0965, list_pattern_mousemoved, id=2, type=0
2014-12-05 12:22:43:0981, list_pattern_mousemoved, id=2, type=0
2014-12-05 12:22:43:0996, list_pattern_mousemoved, id=2, type=0
2014-12-05 12:22:43:0996, list_pattern_mousemoved, id=2, type=0
2014-12-05 12:22:44:0027, list_pattern_mousemoved, id=2, type=0
2014-12-05 12:22:44:0043, list_pattern_mousemoved, id=2, type=0
2014-12-05 12:22:44:0059, list_pattern_mousemoved, id=2, type=0
2014-12-05 12:22:44:0074, list_pattern_mousemoved, id=2, type=0
2014-12-05 12:22:44:0090, list_pattern_mousemoved, id=2, type=0
2014-12-05 12:22:52:0951, list_pattern_itemclicked, id=2, type=0
2014-12-05 12:22:52:0982, edge_create, Tuple[0,1,0.56141192986084,1,0.0,1417800026588,1417800026588]
2014-12-05 12:22:52:0982, edge_create, Tuple[1,2,0.16628919845635382,1,0.0,1417800026588,1417800026588]
2014-12-05 12:22:52:0982, edge_create, Tuple[1,3,0.3957924610930016,1,0.0,1417800026588,1417800026588]
2014-12-05 12:22:52:0998, edge_create, Tuple[1,4,0.4821958399355508,1,0.0,1417800026588,1417800026588]
2014-12-05 12:22:53:0013, pattern_open, 2
2014-12-05 12:22:53:0871, list_pattern_mouseexited
2014-12-05 12:22:53:0871, list_mouseentered, type=detailAnswersList
2014-12-05 12:22:53:0980, list_mouseexited, type=detailAnswersList
2014-12-05 12:23:16:0289, diag_detail_itementered, id=65035, type=1
2014-12-05 12:23:16:0476, diag_detail_itemexited, id=65035, type=1
2014-12-05 12:23:18:0379, diag_detail_itementered, id=1090065723, type=3
2014-12-05 12:23:18:0395, diag_detail_itemexited, id=1090065723, type=3
2014-12-05 12:23:18:0441, diag_detail_itementered, id=1090065723, type=3
2014-12-05 12:23:18:0457, diag_detail_itemexited, id=1090065723, type=3
2014-12-05 12:23:18:0722, diag_detail_itementered, id=65035, type=1
2014-12-05 12:23:18:0863, diag_detail_itemexited, id=65035, type=1
2014-12-05 12:23:19:0003, diag_detail_itementered, id=65035, type=1
2014-12-05 12:23:23:0262, diag_detail_itemexited, id=65035, type=1
2014-12-05 12:23:23:0917, diag_detail_itementered, id=23106, type=1
2014-12-05 12:23:23:0948, diag_detail_itemexited, id=23106, type=1
2014-12-05 12:23:24:0245, diag_detail_itementered, id=23106, type=1
2014-12-05 12:23:29:0221, diag_detail_itemexited, id=23106, type=1
2014-12-05 12:24:27:0191, list_mouseentered, type=detailRelatedList, item=65035
2014-12-05 12:24:27:0254, list_mouseexited, type=detailRelatedList
2014-12-05 12:24:27:0347, list_mouseentered, type=detailRelatedList, item=65035
2014-12-05 12:24:27:0971, list_mouseexited, type=detailRelatedList
2014-12-05 12:24:32:0464, list_mouseentered, type=detailRelatedList, item=23445
2014-12-05 12:24:32:0480, list_mouseexited, type=detailRelatedList
2014-12-05 12:25:38:0868, list_mouseentered, type=detailRelatedList, item=23445
2014-12-05 12:25:40:0741, list_mouseexited, type=detailRelatedList
