2014-11-07 05:23:54:0204, setup_loaddata
2014-11-07 05:23:58:0697, diag_itementered, id=65035, type=1
2014-11-07 05:23:59:0674, diag_itemexited, id=65035, type=1
2014-11-07 05:23:59:0754, diag_itementered, id=40480, type=1
2014-11-07 05:24:00:0354, diag_itemexited, id=40480, type=1
2014-11-07 05:24:00:0657, diag_itementered, id=31446, type=1
2014-11-07 05:24:00:0944, diag_itemexited, id=31446, type=1
2014-11-07 05:24:01:0159, diag_itementered, id=51438, type=1
2014-11-07 05:24:01:0314, diag_itemexited, id=51438, type=1
2014-11-07 05:24:02:0302, diag_itementered, id=56843, type=1
2014-11-07 05:24:03:0944, diag_itemexited, id=56843, type=1
2014-11-07 05:24:04:0639, diag_itementered, id=57484, type=1
2014-11-07 05:24:04:0959, diag_itemexited, id=57484, type=1
2014-11-07 05:24:05:0359, diag_itementered, id=31693, type=1
2014-11-07 05:24:06:0902, diag_itemexited, id=31693, type=1
2014-11-07 05:24:07:0074, diag_itementered, id=46898, type=1
2014-11-07 05:24:07:0714, diag_itemexited, id=46898, type=1
2014-11-07 05:24:07:0914, diag_itementered, id=24991, type=1
2014-11-07 05:24:08:0584, diag_itemexited, id=24991, type=1
2014-11-07 05:24:08:0654, diag_itementered, id=46898, type=1
2014-11-07 05:24:08:0734, diag_itemexited, id=46898, type=1
2014-11-07 05:24:08:0984, diag_itementered, id=57484, type=1
2014-11-07 05:24:09:0074, diag_itemexited, id=57484, type=1
2014-11-07 05:24:09:0414, diag_itementered, id=57484, type=1
2014-11-07 05:24:10:0022, diag_itemexited, id=57484, type=1
2014-11-07 05:24:10:0604, diag_itementered, id=56843, type=1
2014-11-07 05:24:11:0124, diag_itemexited, id=56843, type=1
2014-11-07 05:24:12:0024, diag_itementered, id=24723, type=1
2014-11-07 05:24:12:0467, diag_itemexited, id=24723, type=1
2014-11-07 05:24:12:0564, diag_itementered, id=55709, type=1
2014-11-07 05:24:12:0984, diag_itemexited, id=55709, type=1
2014-11-07 05:24:13:0052, diag_itementered, id=37628, type=1
2014-11-07 05:24:13:0142, diag_itemexited, id=37628, type=1
2014-11-07 05:24:13:0444, diag_itementered, id=47676, type=1
2014-11-07 05:24:13:0534, diag_itemexited, id=47676, type=1
2014-11-07 05:24:13:0672, diag_itementered, id=39399, type=1
2014-11-07 05:24:13:0834, diag_itemexited, id=39399, type=1
2014-11-07 05:24:13:0904, diag_itementered, id=20227, type=1
2014-11-07 05:24:13:0937, diag_itemexited, id=20227, type=1
2014-11-07 05:24:14:0277, list_mouseentered, 20227
2014-11-07 05:24:14:0484, list_mouseexited
2014-11-07 05:24:20:0134, list_mouseentered, 40663
2014-11-07 05:24:20:0234, list_mouseexited
2014-11-07 05:24:28:0454, diag_itementered, id=33262, type=1
2014-11-07 05:24:30:0809, diag_itemexited, id=33262, type=1
2014-11-07 05:24:31:0479, diag_itementered, id=123, type=1
2014-11-07 05:24:31:0804, diag_itemexited, id=123, type=1
2014-11-07 05:24:32:0114, diag_itementered, id=19893, type=1
2014-11-07 05:24:32:0264, diag_itemexited, id=19893, type=1
2014-11-07 05:24:33:0574, diag_itementered, id=123, type=1
2014-11-07 05:24:34:0104, edge_create, Tuple[0,1,0.2965019717017964,1,0.0,1415399029864,1415399029864]
2014-11-07 05:25:56:0143, diag_itemdragged, id=-771804441, type=0
2014-11-07 05:25:56:0158, diag_itemdragged, id=-771804441, type=0
2014-11-07 05:25:56:0188, diag_itemdragged, id=-771804441, type=0
2014-11-07 05:25:56:0208, diag_itemdragged, id=-771804441, type=0
2014-11-07 05:25:56:0240, diag_itemdragged, id=-771804441, type=0
2014-11-07 05:25:56:0263, diag_itemdragged, id=-771804441, type=0
2014-11-07 05:25:56:0288, diag_itemdragged, id=-771804441, type=0
2014-11-07 05:25:56:0308, diag_itemdragged, id=-771804441, type=0
2014-11-07 05:25:56:0338, diag_itemdragged, id=-771804441, type=0
2014-11-07 05:25:56:0363, diag_itemdragged, id=-771804441, type=0
2014-11-07 05:25:56:0388, diag_itemdragged, id=-771804441, type=0
2014-11-07 05:25:56:0408, diag_itemdragged, id=-771804441, type=0
2014-11-07 05:25:56:0435, diag_itemdragged, id=-771804441, type=0
2014-11-07 05:25:56:0460, diag_itemdragged, id=-771804441, type=0
2014-11-07 05:25:56:0485, diag_itemdragged, id=-771804441, type=0
2014-11-07 05:25:56:0508, diag_itemdragged, id=-771804441, type=0
2014-11-07 05:25:56:0535, diag_itemdragged, id=-771804441, type=0
2014-11-07 05:25:56:0558, diag_itemdragged, id=-771804441, type=0
2014-11-07 05:25:56:0608, diag_itemexited, id=-771804441, type=0
2014-11-07 05:25:56:0708, diag_itementered, id=41107, type=1
2014-11-07 05:25:56:0768, diag_itemexited, id=41107, type=1
2014-11-07 05:25:56:0828, diag_itementered, id=1641682794, type=0
2014-11-07 05:25:56:0928, diag_itemexited, id=1641682794, type=0
2014-11-07 05:25:56:0988, diag_itementered, id=1796611198, type=0
2014-11-07 05:25:57:0298, diag_itemexited, id=1796611198, type=0
2014-11-07 05:25:57:0365, diag_itementered, id=1641682794, type=0
2014-11-07 05:25:57:0488, diag_itemexited, id=1641682794, type=0
2014-11-07 05:25:57:0988, diag_itementered, id=1641682794, type=0
2014-11-07 05:25:58:0255, diag_itemexited, id=1641682794, type=0
2014-11-07 05:25:58:0408, diag_itementered, id=19893, type=1
2014-11-07 05:25:58:0480, diag_itemexited, id=19893, type=1
2014-11-07 05:26:03:0480, diag_itementered, id=65310, type=1
2014-11-07 05:26:03:0530, diag_itemexited, id=65310, type=1
2014-11-07 05:26:03:0758, diag_itementered, id=19766, type=1
2014-11-07 05:26:04:0188, diag_itemexited, id=19766, type=1
2014-11-07 05:26:04:0285, diag_itementered, id=47605, type=1
2014-11-07 05:26:04:0338, diag_itemexited, id=47605, type=1
2014-11-07 05:26:04:0435, diag_itementered, id=40480, type=1
2014-11-07 05:26:04:0868, diag_itemexited, id=40480, type=1
2014-11-07 05:26:05:0050, diag_itementered, id=40471, type=1
2014-11-07 05:26:05:0643, diag_itemexited, id=40471, type=1
2014-11-07 05:26:05:0753, diag_itementered, id=40480, type=1
2014-11-07 05:26:05:0963, diag_itemexited, id=40480, type=1
2014-11-07 05:26:06:0060, diag_itementered, id=43157, type=1
2014-11-07 05:26:06:0508, diag_itemexited, id=43157, type=1
2014-11-07 05:26:06:0688, diag_itementered, id=56974, type=1
2014-11-07 05:26:06:0708, diag_itemexited, id=56974, type=1
2014-11-07 05:26:07:0008, diag_itementered, id=56974, type=1
2014-11-07 05:26:07:0645, diag_itemexited, id=56974, type=1
2014-11-07 05:26:08:0100, diag_itementered, id=40480, type=1
2014-11-07 05:26:09:0908, diag_itemexited, id=40480, type=1
2014-11-07 05:26:09:0988, diag_itementered, id=43157, type=1
2014-11-07 05:26:11:0553, diag_itemexited, id=43157, type=1
2014-11-07 05:26:11:0785, diag_itementered, id=65035, type=1
2014-11-07 05:26:12:0988, diag_itemexited, id=65035, type=1
2014-11-07 05:26:13:0680, diag_itementered, id=31446, type=1
2014-11-07 05:26:14:0498, diag_itemexited, id=31446, type=1
2014-11-07 05:26:15:0143, diag_itementered, id=51438, type=1
2014-11-07 05:26:16:0065, diag_itemexited, id=51438, type=1
2014-11-07 05:26:16:0530, diag_itementered, id=19766, type=1
2014-11-07 05:26:16:0600, diag_itemexited, id=19766, type=1
2014-11-07 05:26:16:0818, diag_itementered, id=19766, type=1
2014-11-07 05:26:17:0553, diag_itemexited, id=19766, type=1
2014-11-07 05:26:17:0888, diag_itementered, id=47605, type=1
2014-11-07 05:26:19:0728, diag_itemexited, id=47605, type=1
2014-11-07 05:26:19:0898, diag_itementered, id=19766, type=1
2014-11-07 05:26:20:0398, diag_itemexited, id=19766, type=1
2014-11-07 05:26:20:0588, diag_itementered, id=40471, type=1
2014-11-07 05:26:20:0720, diag_itemexited, id=40471, type=1
2014-11-07 05:26:20:0858, diag_itementered, id=33262, type=1
2014-11-07 05:26:21:0318, diag_itemexited, id=33262, type=1
2014-11-07 05:26:21:0453, diag_itementered, id=40480, type=1
2014-11-07 05:26:21:0488, diag_itemexited, id=40480, type=1
2014-11-07 05:26:21:0498, diag_itementered, id=31446, type=1
2014-11-07 05:26:21:0530, diag_itemexited, id=31446, type=1
2014-11-07 05:26:21:0658, diag_itementered, id=27065, type=1
2014-11-07 05:26:21:0708, diag_itemexited, id=27065, type=1
2014-11-07 05:26:21:0748, diag_itementered, id=47676, type=1
2014-11-07 05:26:21:0775, diag_itemexited, id=47676, type=1
2014-11-07 05:26:21:0808, diag_itementered, id=14617, type=1
2014-11-07 05:26:21:0853, diag_itemexited, id=14617, type=1
2014-11-07 05:26:21:0918, diag_itementered, id=1796611198, type=0
2014-11-07 05:26:22:0248, diag_itemexited, id=1796611198, type=0
2014-11-07 05:26:22:0383, diag_itementered, id=14617, type=1
2014-11-07 05:26:23:0068, diag_itemexited, id=14617, type=1
2014-11-07 05:26:23:0873, diag_itementered, id=62289, type=1
2014-11-07 05:26:24:0338, diag_itemexited, id=62289, type=1
2014-11-07 05:26:24:0603, diag_itementered, id=34571, type=1
2014-11-07 05:26:25:0063, diag_itemexited, id=34571, type=1
2014-11-07 05:26:25:0183, diag_itementered, id=1641682794, type=0
2014-11-07 05:26:25:0283, diag_itemexited, id=1641682794, type=0
2014-11-07 05:26:25:0285, diag_itementered, id=41107, type=1
2014-11-07 05:26:25:0828, diag_itemexited, id=41107, type=1
2014-11-07 05:26:25:0973, diag_itementered, id=2109443059, type=0
2014-11-07 05:26:26:0045, diag_itemexited, id=2109443059, type=0
2014-11-07 05:26:26:0388, diag_itementered, id=45546, type=1
2014-11-07 05:26:29:0158, diag_itemexited, id=45546, type=1
2014-11-07 05:26:29:0743, diag_itementered, id=35785, type=1
2014-11-07 05:26:30:0578, diag_itemexited, id=35785, type=1
2014-11-07 05:26:30:0738, diag_itementered, id=3049, type=1
2014-11-07 05:26:32:0033, diag_itemexited, id=3049, type=1
2014-11-07 05:26:32:0363, diag_itementered, id=22697, type=1
2014-11-07 05:26:33:0986, diag_itemexited, id=22697, type=1
2014-11-07 05:26:34:0276, diag_itementered, id=27129, type=1
2014-11-07 05:26:35:0308, diag_itemexited, id=27129, type=1
2014-11-07 05:26:35:0908, diag_itementered, id=23402, type=1
2014-11-07 05:26:37:0106, diag_itemexited, id=23402, type=1
2014-11-07 05:26:37:0328, diag_itementered, id=15695, type=1
2014-11-07 05:26:37:0886, diag_itemexited, id=15695, type=1
2014-11-07 05:26:38:0136, diag_itementered, id=25192, type=1
2014-11-07 05:26:38:0258, diag_itemexited, id=25192, type=1
2014-11-07 05:26:38:0408, diag_itementered, id=27129, type=1
2014-11-07 05:26:38:0481, diag_itemexited, id=27129, type=1
2014-11-07 05:26:38:0483, diag_itementered, id=3049, type=1
2014-11-07 05:26:38:0526, diag_itemexited, id=3049, type=1
2014-11-07 05:26:40:0118, list_mouseentered, 40663
2014-11-07 05:26:41:0148, list_mouseexited
2014-11-07 05:26:44:0508, list_mouseentered, 40663
2014-11-07 05:26:48:0168, edge_create, Tuple[0,1,0.2957706135620525,1,0.0,1415399029864,1415399029864]
2014-11-07 05:26:48:0168, edge_create, Tuple[1,2,0.14336832849053105,1,0.0,1415399029864,1415399029864]
2014-11-07 05:26:48:0208, edge_create, Tuple[1,3,0.5676240461599196,1,0.0,1415399029864,1415399029864]
2014-11-07 05:26:48:0228, edge_create, Tuple[1,4,0.16579977423356818,1,0.0,1415399029864,1415399029864]
2014-11-07 05:26:48:0248, edge_create, Tuple[1,5,0.2248926082748074,1,0.0,1415399029864,1415399029864]
2014-11-07 05:26:48:0268, edge_create, Tuple[1,6,0.10485490480668458,1,0.0,1415399029864,1415399029864]
2014-11-07 05:26:48:0283, edge_create, Tuple[1,7,0.3989482120795399,1,0.0,1415399029864,1415399029864]
2014-11-07 05:26:48:0301, edge_create, Tuple[1,8,0.7490287712401681,1,0.0,1415399029864,1415399029864]
2014-11-07 05:26:48:0326, edge_create, Tuple[1,9,0.09552217816601327,1,0.0,1415399029864,1415399029864]
2014-11-07 05:26:48:0343, edge_create, Tuple[1,10,0.5848700720982756,1,0.0,1415399029864,1415399029864]
2014-11-07 05:26:48:0361, edge_create, Tuple[1,11,0.4868330366272604,1,0.0,1415399029864,1415399029864]
2014-11-07 05:26:48:0378, edge_create, Tuple[1,12,0.08124057627888637,1,0.0,1415399029864,1415399029864]
2014-11-07 05:26:48:0398, edge_create, Tuple[1,13,0.6482715596556711,1,0.0,1415399029864,1415399029864]
2014-11-07 05:26:48:0418, edge_create, Tuple[1,14,0.4371164228573844,1,0.0,1415399029864,1415399029864]
2014-11-07 05:26:48:0438, edge_create, Tuple[1,15,0.10342300219313794,1,0.0,1415399029864,1415399029864]
2014-11-07 05:26:48:0456, edge_create, Tuple[1,16,0.7673248581728254,1,0.0,1415399029864,1415399029864]
2014-11-07 05:26:48:0471, edge_create, Tuple[1,17,0.4351166643573696,1,0.0,1415399029864,1415399029864]
2014-11-07 05:26:48:0481, edge_create, Tuple[1,18,0.969304789840473,1,0.0,1415399029864,1415399029864]
2014-11-07 05:26:48:0501, edge_create, Tuple[1,19,0.29458254400464723,1,0.0,1415399029864,1415399029864]
2014-11-07 05:26:48:0521, edge_create, Tuple[1,20,0.7644271023633116,1,0.0,1415399029864,1415399029864]
2014-11-07 05:26:48:0538, edge_create, Tuple[1,21,0.5802371281014096,1,0.0,1415399029864,1415399029864]
2014-11-07 05:26:48:0553, edge_create, Tuple[1,22,0.5194890844061958,1,0.0,1415399029864,1415399029864]
2014-11-07 05:26:48:0568, edge_create, Tuple[1,23,0.24980828424150225,1,0.0,1415399029864,1415399029864]
2014-11-07 05:26:48:0588, edge_create, Tuple[1,24,0.1357188564645332,1,0.0,1415399029864,1415399029864]
2014-11-07 05:26:48:0608, edge_create, Tuple[1,25,0.015264518801799243,1,0.0,1415399029864,1415399029864]
2014-11-07 05:26:48:0636, edge_create, Tuple[1,26,0.33012016487874396,1,0.0,1415399029864,1415399029864]
2014-11-07 05:26:48:0648, edge_create, Tuple[1,27,0.09328110783774213,1,0.0,1415399029864,1415399029864]
2014-11-07 05:26:48:0681, edge_create, Tuple[1,28,0.14151399999963488,1,0.0,1415399029864,1415399029864]
2014-11-07 05:26:48:0708, edge_create, Tuple[1,29,0.7418257591759067,1,0.0,1415399029864,1415399029864]
2014-11-07 05:26:48:0728, edge_create, Tuple[1,30,0.16357483441100817,1,0.0,1415399029864,1415399029864]
2014-11-07 05:26:48:0748, edge_create, Tuple[1,31,0.7060737140623493,1,0.0,1415399029864,1415399029864]
2014-11-07 05:26:48:0776, edge_create, Tuple[1,32,0.360022470477251,1,0.0,1415399029864,1415399029864]
2014-11-07 05:26:48:0796, edge_create, Tuple[1,33,0.07758875227841966,1,0.0,1415399029864,1415399029864]
2014-11-07 05:26:48:0818, edge_create, Tuple[1,34,0.951548805830591,1,0.0,1415399029864,1415399029864]
2014-11-07 05:26:48:0838, edge_create, Tuple[1,35,0.7959749868783935,1,0.0,1415399029864,1415399029864]
2014-11-07 05:26:48:0868, edge_create, Tuple[1,36,0.7067904187686496,1,0.0,1415399029864,1415399029864]
2014-11-07 05:26:48:0881, edge_create, Tuple[1,37,0.9015882552674592,1,0.0,1415399029864,1415399029864]
2014-11-07 05:26:48:0888, edge_create, Tuple[1,38,0.5255854590205565,1,0.0,1415399029864,1415399029864]
2014-11-07 05:26:48:0908, edge_create, Tuple[1,39,0.1940876404086277,1,0.0,1415399029864,1415399029864]
2014-11-07 05:26:48:0928, edge_create, Tuple[1,40,0.8048834607494133,1,0.0,1415399029864,1415399029864]
2014-11-07 05:26:48:0943, edge_create, Tuple[1,41,0.6304293091526272,1,0.0,1415399029864,1415399029864]
2014-11-07 05:26:48:0963, discussion_open, 40663
2014-11-07 05:26:50:0563, list_mouseexited
2014-11-07 05:26:50:0563, list_mouseentered, type=detailAnswersList
2014-11-07 05:26:50:0763, list_mouseexited, type=detailAnswersList
2014-11-07 05:26:51:0636, list_mouseentered, type=detailRelatedList, item=22798
2014-11-07 05:26:51:0898, list_mouseexited, type=detailRelatedList
2014-11-07 05:26:55:0938, list_mouseentered, type=detailRelatedList, item=22798
2014-11-07 05:27:02:0918, list_mouseexited, type=detailRelatedList
