2014-11-07 04:42:13:0161, setup_loaddata
2014-11-07 04:42:21:0591, diag_itementered, id=35186, type=1
2014-11-07 04:42:21:0691, diag_itemexited, id=35186, type=1
2014-11-07 04:42:22:0721, diag_itementered, id=35186, type=1
2014-11-07 04:42:24:0011, diag_itemexited, id=35186, type=1
2014-11-07 04:42:24:0551, diag_itementered, id=34571, type=1
2014-11-07 04:42:26:0869, diag_itemexited, id=34571, type=1
2014-11-07 04:42:27:0789, list_mouseentered, 8968
2014-11-07 04:42:27:0939, list_mouseexited
2014-11-07 04:42:31:0931, list_mouseentered, 34571
2014-11-07 04:42:32:0011, list_mouseexited
2014-11-07 04:42:32:0841, diag_itementered, id=34571, type=1
2014-11-07 04:42:34:0909, diag_itemexited, id=34571, type=1
2014-11-07 04:42:35:0761, list_mouseentered, 34571
2014-11-07 04:42:41:0924, list_mouseexited
2014-11-07 04:42:58:0534, list_mouseentered, 56843
2014-11-07 04:43:00:0624, list_mouseexited
2014-11-07 04:43:08:0466, diag_itementered, id=2158, type=1
2014-11-07 04:43:08:0526, diag_itemexited, id=2158, type=1
2014-11-07 04:43:09:0996, diag_itementered, id=2158, type=1
2014-11-07 04:43:12:0586, diag_itemexited, id=2158, type=1
2014-11-07 04:43:13:0166, diag_itementered, id=19766, type=1
2014-11-07 04:43:20:0024, diag_itemexited, id=19766, type=1
2014-11-07 04:43:20:0654, list_mouseentered, 2158
2014-11-07 04:43:20:0784, list_mouseexited
2014-11-07 04:43:45:0899, list_mouseentered, 40663
2014-11-07 04:43:46:0859, list_mouseexited
2014-11-07 04:43:47:0559, diag_itementered, id=25192, type=1
2014-11-07 04:43:48:0099, diag_itemexited, id=25192, type=1
2014-11-07 04:43:48:0429, diag_itementered, id=40663, type=1
2014-11-07 04:43:49:0059, diag_itemexited, id=40663, type=1
2014-11-07 04:43:49:0439, diag_itementered, id=35785, type=1
2014-11-07 04:43:49:0549, diag_itemexited, id=35785, type=1
2014-11-07 04:43:49:0829, diag_itementered, id=35785, type=1
2014-11-07 04:43:49:0929, diag_itemexited, id=35785, type=1
2014-11-07 04:43:50:0099, diag_itementered, id=19893, type=1
2014-11-07 04:43:50:0149, diag_itemexited, id=19893, type=1
2014-11-07 04:43:50:0409, diag_itementered, id=19893, type=1
2014-11-07 04:43:50:0789, diag_itemexited, id=19893, type=1
2014-11-07 04:43:51:0359, diag_itementered, id=123, type=1
2014-11-07 04:43:52:0099, diag_itemexited, id=123, type=1
2014-11-07 04:43:52:0739, diag_itementered, id=33262, type=1
2014-11-07 05:01:41:0581, diag_itemexited, id=33262, type=1
2014-11-07 05:01:41:0821, diag_itementered, id=33262, type=1
2014-11-07 05:01:41:0871, diag_itemexited, id=33262, type=1
2014-11-07 05:01:42:0791, diag_itementered, id=19893, type=1
2014-11-07 05:01:43:0801, diag_itemexited, id=19893, type=1
2014-11-07 05:01:44:0381, diag_itementered, id=35785, type=1
2014-11-07 05:01:44:0411, diag_itemexited, id=35785, type=1
2014-11-07 05:01:54:0594, list_mouseentered, 24723
2014-11-07 05:01:54:0934, list_mouseexited
2014-11-07 05:01:55:0614, diag_itementered, id=45546, type=1
2014-11-07 05:01:55:0654, diag_itemexited, id=45546, type=1
2014-11-07 05:02:03:0699, diag_itementered, id=7720, type=1
2014-11-07 05:02:03:0749, diag_itemexited, id=7720, type=1
2014-11-07 05:02:04:0009, diag_itementered, id=25192, type=1
2014-11-07 05:02:04:0659, edge_create, Tuple[0,1,0.15029467069341595,1,0.0,1415396527476,1415396527476]
2014-11-07 05:03:41:0234, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:41:0250, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:41:0266, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:41:0297, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:41:0312, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:41:0344, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:41:0359, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:41:0359, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:41:0390, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:41:0406, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:41:0422, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:41:0453, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:41:0468, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:41:0468, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:41:0500, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:41:0515, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:41:0531, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:41:0546, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:41:0562, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:41:0578, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:41:0578, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:41:0609, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:41:0624, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:41:0640, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:41:0640, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:41:0656, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:41:0687, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:41:0702, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:41:0718, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:41:0734, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:41:0749, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:41:0749, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:41:0780, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:41:0796, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:41:0812, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:41:0812, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:41:0827, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:41:0858, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:41:0874, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:41:0874, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:41:0905, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:41:0921, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:41:0936, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:41:0952, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:41:0983, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:41:0999, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:42:0030, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:42:0186, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:42:0217, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:42:0248, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:42:0280, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:42:0311, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:42:0326, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:42:0358, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:42:0373, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:42:0436, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:42:0451, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:42:0482, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:42:0498, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:42:0514, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:42:0545, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:42:0560, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:42:0576, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:42:0592, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:42:0607, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:42:0623, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:42:0638, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:42:0670, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:42:0670, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:42:0685, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:42:0701, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:42:0732, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:42:0748, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:42:0748, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:42:0763, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:42:0794, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:42:0794, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:42:0810, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:42:0841, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:42:0857, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:42:0872, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:42:0888, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:42:0904, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:42:0919, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:42:0935, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:42:0950, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:42:0966, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:42:0982, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:42:0997, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:43:0028, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:43:0028, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:43:0044, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:43:0075, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:43:0075, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:43:0106, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:43:0122, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:43:0138, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:43:0153, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:43:0309, diag_itemexited, id=2109443059, type=0
2014-11-07 05:03:43:0621, diag_itementered, id=41233, type=1
2014-11-07 05:03:43:0699, diag_itemexited, id=41233, type=1
2014-11-07 05:03:43:0808, diag_itementered, id=49379, type=1
2014-11-07 05:03:43:0855, diag_itemexited, id=49379, type=1
2014-11-07 05:03:44:0276, diag_itementered, id=25192, type=1
2014-11-07 05:03:47:0287, diag_itemexited, id=25192, type=1
2014-11-07 05:03:47:0412, diag_itementered, id=27129, type=1
2014-11-07 05:03:47:0474, diag_itemexited, id=27129, type=1
2014-11-07 05:03:47:0630, diag_itementered, id=2109443059, type=0
2014-11-07 05:03:49:0211, diag_itemexited, id=2109443059, type=0
2014-11-07 05:03:49:0949, diag_itementered, id=25192, type=1
2014-11-07 05:03:50:0261, diag_itemexited, id=25192, type=1
2014-11-07 05:03:50:0324, diag_itementered, id=40663, type=1
2014-11-07 05:03:50:0370, diag_itemexited, id=40663, type=1
2014-11-07 05:03:50:0370, diag_itementered, id=33956, type=1
2014-11-07 05:03:50:0402, diag_itemexited, id=33956, type=1
2014-11-07 05:03:50:0997, diag_itementered, id=2109443059, type=0
2014-11-07 05:03:51:0246, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:51:0293, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:51:0309, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:51:0324, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:51:0340, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:51:0371, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:51:0387, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:51:0387, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:51:0402, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:51:0418, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:51:0434, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:51:0449, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:51:0465, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:51:0480, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:51:0496, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:51:0512, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:51:0527, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:51:0543, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:51:0558, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:51:0590, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:51:0605, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:51:0636, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:51:0652, diag_itemdragged, id=2109443059, type=0
2014-11-07 05:03:51:0761, diag_itemexited, id=2109443059, type=0
2014-11-07 05:03:52:0822, diag_itementered, id=31840, type=1
2014-11-07 05:03:52:0884, diag_itemexited, id=31840, type=1
2014-11-07 05:03:53:0150, diag_itementered, id=46496, type=1
2014-11-07 05:03:53:0196, diag_itemexited, id=46496, type=1
2014-11-07 05:03:53:0758, diag_itementered, id=1796611198, type=0
2014-11-07 05:03:55:0271, diag_itemexited, id=1796611198, type=0
2014-11-07 05:03:55:0427, diag_itementered, id=1641682794, type=0
2014-11-07 05:03:55:0958, diag_itemexited, id=1641682794, type=0
2014-11-07 05:03:56:0020, diag_itementered, id=51390, type=1
2014-11-07 05:03:56:0067, diag_itemexited, id=51390, type=1
2014-11-07 05:03:56:0472, diag_itementered, id=51390, type=1
2014-11-07 05:03:56:0535, diag_itemexited, id=51390, type=1
2014-11-07 05:03:56:0831, diag_itementered, id=-771804441, type=0
2014-11-07 05:03:57:0242, diag_itemexited, id=-771804441, type=0
2014-11-07 05:03:57:0382, diag_itementered, id=1641682794, type=0
2014-11-07 05:03:57:0445, diag_itemexited, id=1641682794, type=0
2014-11-07 05:03:57:0819, diag_itementered, id=1796611198, type=0
2014-11-07 05:04:00:0658, diag_itemexited, id=1796611198, type=0
2014-11-07 05:04:00:0783, diag_itementered, id=1641682794, type=0
2014-11-07 05:04:00:0877, diag_itemexited, id=1641682794, type=0
2014-11-07 05:04:01:0064, diag_itementered, id=-771804441, type=0
2014-11-07 05:04:02:0000, diag_itemexited, id=-771804441, type=0
2014-11-07 05:04:05:0588, diag_itementered, id=1641682794, type=0
2014-11-07 05:04:05:0681, diag_itemexited, id=1641682794, type=0
2014-11-07 05:04:06:0040, diag_itementered, id=1641682794, type=0
2014-11-07 05:04:06:0711, diag_itemdragged, id=1641682794, type=0
2014-11-07 05:04:06:0742, diag_itemdragged, id=1641682794, type=0
2014-11-07 05:04:06:0758, diag_itemdragged, id=1641682794, type=0
2014-11-07 05:04:06:0789, diag_itemdragged, id=1641682794, type=0
2014-11-07 05:04:06:0805, diag_itemdragged, id=1641682794, type=0
2014-11-07 05:04:06:0836, diag_itemdragged, id=1641682794, type=0
2014-11-07 05:04:06:0851, diag_itemdragged, id=1641682794, type=0
2014-11-07 05:04:06:0883, diag_itemdragged, id=1641682794, type=0
2014-11-07 05:04:06:0898, diag_itemdragged, id=1641682794, type=0
2014-11-07 05:04:06:0929, diag_itemdragged, id=1641682794, type=0
2014-11-07 05:04:06:0961, diag_itemdragged, id=1641682794, type=0
2014-11-07 05:04:06:0976, diag_itemdragged, id=1641682794, type=0
2014-11-07 05:04:07:0007, diag_itemdragged, id=1641682794, type=0
2014-11-07 05:04:07:0024, diag_itemdragged, id=1641682794, type=0
2014-11-07 05:04:07:0055, diag_itemdragged, id=1641682794, type=0
2014-11-07 05:04:07:0071, diag_itemdragged, id=1641682794, type=0
2014-11-07 05:04:07:0102, diag_itemdragged, id=1641682794, type=0
2014-11-07 05:04:07:0133, diag_itemdragged, id=1641682794, type=0
2014-11-07 05:04:07:0149, diag_itemdragged, id=1641682794, type=0
2014-11-07 05:04:07:0180, diag_itemdragged, id=1641682794, type=0
2014-11-07 05:04:07:0196, diag_itemdragged, id=1641682794, type=0
2014-11-07 05:04:07:0227, diag_itemdragged, id=1641682794, type=0
2014-11-07 05:04:07:0258, diag_itemdragged, id=1641682794, type=0
2014-11-07 05:04:07:0274, diag_itemdragged, id=1641682794, type=0
2014-11-07 05:04:07:0305, diag_itemdragged, id=1641682794, type=0
2014-11-07 05:04:07:0320, diag_itemdragged, id=1641682794, type=0
2014-11-07 05:04:07:0352, diag_itemdragged, id=1641682794, type=0
2014-11-07 05:04:07:0367, diag_itemdragged, id=1641682794, type=0
2014-11-07 05:04:07:0398, diag_itemdragged, id=1641682794, type=0
2014-11-07 05:04:07:0414, diag_itemdragged, id=1641682794, type=0
2014-11-07 05:04:07:0445, diag_itemdragged, id=1641682794, type=0
2014-11-07 05:04:07:0476, diag_itemdragged, id=1641682794, type=0
2014-11-07 05:04:07:0492, diag_itemdragged, id=1641682794, type=0
2014-11-07 05:04:07:0539, diag_itemdragged, id=1641682794, type=0
2014-11-07 05:04:08:0230, diag_itemdragged, id=1641682794, type=0
2014-11-07 05:04:08:0339, diag_itemdragged, id=1641682794, type=0
2014-11-07 05:04:08:0433, diag_itemdragged, id=1641682794, type=0
2014-11-07 05:04:08:0823, diag_itemdragged, id=1641682794, type=0
2014-11-07 05:04:08:0963, diag_itemexited, id=1641682794, type=0
2014-11-07 05:04:10:0211, diag_itementered, id=-771804441, type=0
2014-11-07 05:04:12:0349, diag_itemexited, id=-771804441, type=0
2014-11-07 05:04:13:0581, diag_itementered, id=1796611198, type=0
2014-11-07 05:04:18:0388, pattern_open, 1796611198
2014-11-07 05:04:18:0388, diag_itemclicked, id=1796611198, type=0
2014-11-07 05:04:18:0716, diag_itemexited, id=1796611198, type=0
2014-11-07 05:04:22:0928, edge_create, Tuple[503,502,0.3179890213622334,3,1.0,1415396349621,1415396349621]
2014-11-07 05:04:24:0784, pattern_change_open
2014-11-07 05:04:24:0800, edge_create, Tuple[0,1,0.41741583245637837,2,1.0,1415396527476,1415396527476]
2014-11-07 05:04:24:0800, pattern_create, -771804441
2014-11-07 05:04:24:0800, edge_create, Tuple[1,2,0.05837700001487234,2,1.0,1415396527476,1415396527476]
2014-11-07 05:04:24:0800, pattern_open, 1796611198
2014-11-07 05:04:30:0432, setup_loaddata
2014-11-07 05:04:31:0414, diag_itementered, id=123, type=1
2014-11-07 05:04:31:0430, diag_itemexited, id=123, type=1
2014-11-07 05:04:31:0492, diag_itementered, id=2109443059, type=0
2014-11-07 05:04:31:0539, diag_itemexited, id=2109443059, type=0
2014-11-07 05:04:33:0606, diag_detail_itementered, id=0.41741583245637837, type=2
2014-11-07 05:04:33:0622, diag_detail_itemexited, id=0.41741583245637837, type=2
2014-11-07 05:04:33:0918, diag_detail_itementered, id=1796611198, type=0
2014-11-07 05:04:34:0480, diag_detail_itemexited, id=1796611198, type=0
2014-11-07 05:04:35:0088, diag_detail_itementered, id=0.05837700001487234, type=2
2014-11-07 05:04:35:0119, diag_detail_itemexited, id=0.05837700001487234, type=2
2014-11-07 05:04:35:0119, diag_detail_itementered, id=-771804441, type=0
2014-11-07 05:04:35:0587, diag_detail_itemexited, id=-771804441, type=0
2014-11-07 05:04:35:0774, diag_detail_itementered, id=0.41741583245637837, type=2
2014-11-07 05:04:35:0790, diag_detail_itemexited, id=0.41741583245637837, type=2
2014-11-07 05:04:37:0943, diag_itementered, id=2109443059, type=0
2014-11-07 05:04:38:0068, diag_itemexited, id=2109443059, type=0
2014-11-07 05:04:38:0083, diag_itementered, id=31446, type=1
2014-11-07 05:04:38:0146, diag_itemexited, id=31446, type=1
2014-11-07 05:04:38:0192, diag_itementered, id=-771804441, type=0
2014-11-07 05:04:38:0683, diag_itemdragged, id=-771804441, type=0
2014-11-07 05:04:38:0699, diag_itemdragged, id=-771804441, type=0
2014-11-07 05:04:38:0715, diag_itemdragged, id=-771804441, type=0
2014-11-07 05:04:38:0730, diag_itemdragged, id=-771804441, type=0
2014-11-07 05:04:38:0746, diag_itemdragged, id=-771804441, type=0
2014-11-07 05:04:38:0777, diag_itemdragged, id=-771804441, type=0
2014-11-07 05:04:38:0793, diag_itemdragged, id=-771804441, type=0
2014-11-07 05:04:38:0793, diag_itemdragged, id=-771804441, type=0
2014-11-07 05:04:38:0808, diag_itemdragged, id=-771804441, type=0
2014-11-07 05:04:38:0824, diag_itemdragged, id=-771804441, type=0
2014-11-07 05:04:38:0855, diag_itemdragged, id=-771804441, type=0
2014-11-07 05:04:38:0855, diag_itemdragged, id=-771804441, type=0
2014-11-07 05:04:38:0871, diag_itemdragged, id=-771804441, type=0
2014-11-07 05:04:38:0933, diag_itemdragged, id=-771804441, type=0
2014-11-07 05:04:38:0933, diag_itemdragged, id=-771804441, type=0
2014-11-07 05:04:38:0933, diag_itemdragged, id=-771804441, type=0
2014-11-07 05:04:38:0964, diag_itemdragged, id=-771804441, type=0
2014-11-07 05:04:38:0964, diag_itemdragged, id=-771804441, type=0
2014-11-07 05:04:38:0980, diag_itemdragged, id=-771804441, type=0
2014-11-07 05:04:39:0011, diag_itemdragged, id=-771804441, type=0
2014-11-07 05:04:39:0027, diag_itemdragged, id=-771804441, type=0
2014-11-07 05:04:39:0027, diag_itemdragged, id=-771804441, type=0
2014-11-07 05:04:39:0042, diag_itemdragged, id=-771804441, type=0
2014-11-07 05:04:39:0073, diag_itemdragged, id=-771804441, type=0
2014-11-07 05:04:39:0073, diag_itemdragged, id=-771804441, type=0
2014-11-07 05:04:39:0089, diag_itemdragged, id=-771804441, type=0
2014-11-07 05:04:39:0136, diag_itemdragged, id=-771804441, type=0
2014-11-07 05:04:39:0198, diag_itemexited, id=-771804441, type=0
2014-11-07 05:04:39:0900, diag_itementered, id=1796611198, type=0
2014-11-07 05:04:40:0321, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:40:0337, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:40:0353, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:40:0368, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:40:0384, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:40:0399, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:40:0415, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:40:0431, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:40:0462, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:40:0462, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:40:0477, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:40:0509, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:40:0509, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:40:0524, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:40:0540, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:40:0555, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:40:0587, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:40:0587, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:40:0602, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:40:0633, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:40:0633, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:40:0649, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:40:0680, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:40:0696, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:40:0696, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:40:0711, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:40:0743, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:40:0743, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:40:0758, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:40:0789, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:40:0805, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:40:0805, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:40:0821, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:40:0852, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:40:0867, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:40:0883, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:40:0966, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:41:0091, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:41:0184, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:41:0278, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:41:0325, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:41:0356, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:41:0372, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:41:0387, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:41:0418, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:41:0434, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:41:0496, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:41:0606, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:41:0621, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:41:0668, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:41:0715, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:41:0777, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:41:0886, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:42:0042, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:42:0167, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:42:0214, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:42:0386, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:42:0401, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:42:0417, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:42:0448, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:42:0464, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:42:0495, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:42:0526, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:42:0573, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:42:0932, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:42:0963, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:43:0197, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:43:0244, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:43:0259, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:43:0275, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:43:0290, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:43:0322, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:43:0322, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:43:0368, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:43:0618, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:43:0758, diag_itemdragged, id=1796611198, type=0
2014-11-07 05:04:43:0805, diag_itemdragged, id=1796611198, type=0
