25532,Q,NULL,NULL,NULL,NULL,NULL,3,0,25540,NULL,1,NULL,180558595,1,180558595,6,0,6,180558595,6268,27387200000,0,html,2008-08-25 01:13:00,2008-08-28 21:31:00,E,ASP.NET Master Pages equivalent in Java,"<p>What would be the Master Pages equivalent in the Java web development world?  I've heard of Tiles, Tapestry and Velocity but don't know anything about them.  Are they as easy to use as Master Pages?  </p>

<p>I want something as easy as set up one template and subsequent pages derive from the template and override content regions, similar to Master Pages.</p>

<p>Any examples would be great!!</p>
","java,mvc,master-pages",NULL,@
25552,Q,NULL,NULL,NULL,NULL,NULL,11,0,25596,NULL,1,NULL,180558595,1,180558595,97,0,97,180558595,80793,27387200000,0,html,2008-08-25 01:49:00,NULL,E,Using Java to get OS-level system information,"<p>I'm currently building a Java app that could end up being run on many different platforms, but primarily variants of Solaris, Linux and Windows.</p>

<p>Has anyone been able to successfully extract information such as the current disk space used, CPU utilisation and memory used in the underlying OS? What about just what the Java app itself is consuming?</p>

<p>Preferrably I'd like to get this information without using JNI.</p>
",java,NULL,@
25614,Q,NULL,NULL,NULL,NULL,NULL,3,0,25701,NULL,1,NULL,180558595,1,180558595,3,0,3,180558595,1788,27387200000,0,html,2008-08-25 03:11:00,NULL,E,Which Java DOM Wrapper is the Best or Most Popular?,"<p>I've used jdom in the past, and have looked briefly at XOM and DOM4j.  Each seems to provide essentially the same thing, as they each provide a simplified wrapper over the (very obtuse) standard W3C DOM APIs.  I know that JDOM went through some effort to develop a JSR and standardization process at one point, but as far as I know that effort never went anywhere.  All of the project appear to be in stasis with little new development in the past several years.</p>

<p>Is there a consensus as to which is the best?  Also what are the pros and cons of each?</p>
","java,xml,dom",NULL,@
25637,Q,NULL,NULL,NULL,NULL,NULL,8,0,25644,NULL,1,NULL,180558595,1,180558595,30,0,30,180558595,22883,27387200000,0,html,2008-08-25 04:01:00,2010-01-20 19:11:00,E,Shutting down a computer using Java,"<p>Is there a way to shutdown a computer using a built-in Java method?</p>
","java,cross-platform,shutdown",NULL,@
25765,Q,NULL,NULL,NULL,NULL,NULL,16,0,25768,NULL,1,NULL,180558595,1,180558595,62,0,62,180558595,20092,27387200000,0,html,2008-08-25 08:17:00,2010-12-21 10:26:00,E,Java configuration framework,"<p>I'm in the process of weeding out all hardcoded values in a Java library and was wondering what framework would be the best (in terms of zero- or close-to-zero configuration) to handle run-time configuration? I would prefer XML-based configuration files, but it's not essential. </p>

<p>Please do only reply if you have practical experience with a framework. I'm not looking for examples, but experience...</p>
","java,xml,configuration,frameworks,configurationmanager",NULL,@
26305,Q,NULL,NULL,NULL,NULL,NULL,5,0,26318,NULL,1,NULL,180558595,1,180558595,57,0,57,180558595,96285,27387200000,0,html,2008-08-25 16:00:00,NULL,E,How can I play sound in Java?,"<p>I want to be able to play sound files in my program. Where should I look?</p>
","java,audio",NULL,@
26458,Q,NULL,NULL,NULL,NULL,NULL,32,0,NULL,NULL,1,NULL,180558595,1,180558595,38,0,38,180558595,11400,27387200000,0,html,2008-08-25 17:27:00,2008-08-25 18:08:00,E,IDE for Swing,"<p>Is there any IDE that simplifies creating Swing applications (ideally something along the lines of Visual Studio)</p>
","java,swing,ide",NULL,@
26547,Q,NULL,NULL,NULL,NULL,NULL,3,0,26589,NULL,1,NULL,180558595,1,180558595,2,0,2,180558595,366,27387200000,0,html,2008-08-25 18:13:00,NULL,E,How to detect which blog API,"<p>Let's say that you want to create a dead simple BlogEditor and, one of your ideas, is to do what Live Writer does and ask only the URL of the persons Blog. How can you detect what type of blog is it?</p>

<p>Basic detection can be done with the URL itself, such as<a href=""http://myblog.blogger.com"" rel=""nofollow"">http://myblog.blogger.com</a> etc. But what if it's self hosted?</p>

<p>I'm mostly interested on how to do this in Java, but this question could be also used as a reference for any other language.</p>
","java,api,blogs",NULL,@
26594,Q,NULL,NULL,NULL,NULL,NULL,6,0,26710,NULL,1,NULL,180558595,1,180558595,2,0,2,180558595,439,27387200000,0,html,2008-08-25 18:27:00,NULL,E,Previewing HTML in Java,"<p>What libraries/methods that you know of can do some basic HTML representation in Swing? Can you comment on your experience?</p>
","java,html",NULL,@
26638,Q,NULL,NULL,NULL,NULL,NULL,3,0,26680,NULL,1,NULL,180558595,1,180558595,11,0,11,180558595,2361,27387200000,0,html,2008-08-25 18:54:00,2010-01-03 08:29:00,E,What HTML parsing libraries do you recommend in Java,"<p>I want to parse some HTML in order to find the values of some attributes/tags etc.</p>

<p>What HTML parsers do you recommend? Any pros and cons?</p>
","java,html,parsing,html-content-extraction",NULL,@
26732,Q,NULL,NULL,NULL,NULL,NULL,2,0,26744,NULL,1,NULL,180558595,1,180558595,21,0,21,180558595,36431,27387200000,0,html,2008-08-25 19:56:00,2010-11-25 20:39:00,E,Invalid <url-pattern> servlet mapping in tomcat 6.0,"<pre><code>&lt;servlet&gt;
    &lt;servlet-name&gt;myservlet&lt;/servlet-name&gt;
    &lt;servlet-class&gt;workflow.WDispatcher&lt;/servlet-class&gt;
    &lt;load-on-startup&gt;2&lt;/load-on-startup&gt;
&lt;/servlet&gt;

&lt;servlet-mapping&gt;
    &lt;servlet-name&gt;myservlet&lt;/servlet-name&gt;
    &lt;url-pattern&gt;*NEXTEVENT*&lt;/url-pattern&gt;
&lt;/servlet-mapping&gt;
</code></pre>

<p>Above is the snippet form tomcat's web.xml, the url pattern is <em>NEXTEVENT</em> on start up creates java.lang.IllegalArgumentException.It will be greatly appreciated if some can hint at the error. Thanks</p>
","java,tomcat,servlets,web.xml",NULL,@
26984,Q,NULL,NULL,NULL,NULL,NULL,6,0,27064,NULL,1,NULL,180558595,1,180558595,9,0,9,180558595,1461,27387200000,0,html,2008-08-25 21:46:00,2011-08-07 19:01:00,E,What is the general rule of thumbs for creating an Exception in Java?,"<p>I have been in both situations: </p>

<ul>
<li>Creating too many custom Exceptions</li>
<li>Using too many general Exception class</li>
</ul>

<p>In both cases the project started OK but soon became an overhead to maintain (and refactor).</p>

<p>So what is the best practice regarding the creation of your own Exception classes?</p>
","java,exception",NULL,@
27065,Q,NULL,NULL,NULL,NULL,NULL,5,0,27505,NULL,1,NULL,180558595,1,180558595,41,0,41,180558595,13604,27387200000,0,html,2008-08-25 22:52:00,NULL,E,Tool to read and display Java .class versions,"<p>Do any of you know of a tool that will search for .class files and then display their compiled versions?</p>

<p>I know you can look at them individually in a hex editor but I have a lot of class files to look over (something in my giant application is compiling to Java6 for some reason).</p>
",java,NULL,@
27129,Q,NULL,NULL,NULL,NULL,NULL,7,0,27168,NULL,1,NULL,180558595,1,180558595,1,0,1,180558595,1163,27387200000,0,html,2008-08-25 23:51:00,2008-09-10 18:13:00,E,Charting library for Java and .Net,"<p>Can anyone recommend a library for chart generation (bar charts, pie charts etc.) which runs on both Java and .Net?</p>
","java,.net,charts",NULL,@
27240,Q,NULL,NULL,NULL,NULL,NULL,5,0,27389,NULL,1,NULL,180558595,1,180558595,32,0,32,180558595,8238,27387200000,0,html,2008-08-26 01:57:00,2008-08-26 03:27:00,E,Why aren't Enumerations Iterable?,"<p>In Java 5 and above you have the foreach loop, which works magically on anything that implements Iterable:</p>

<pre><code>for (Object o : list) {
  doStuff(o);
}
</code></pre>

<p>However, Enumerable still does not implement Iterable, meaning that do iterate over an Enumeration you must do the following:</p>

<pre><code>for(; e.hasMoreElements() ;) {
  doStuff(e.getNextElement());
}
</code></pre>

<p>Does anyone know if there is a reason why Enumeration still does not implement Iterable?</p>

<p><strong>Edit:</strong> As a clarification, I'm not talking about the language concept of an <a href=""http://en.wikipedia.org/wiki/Enumerated_type"">enum</a>, I'm talking a Java-specific class in the Java API called '<a href=""http://java.sun.com/j2se/1.5.0/docs/api/java/util/Enumeration.html"">Enumeration</a>'. </p>
","java,enumeration,iterable",NULL,@
27532,Q,NULL,NULL,NULL,NULL,NULL,4,0,27536,NULL,1,NULL,180558595,1,180558595,8,0,8,180558595,7640,27387200000,0,html,2008-08-26 07:57:00,2012-10-19 22:17:00,E,Generating gradients programmatically?,"<p>Given 2 rgb colors and a rectangular area, I'd like to generate a basic linear gradient between the colors. I've done a quick search and the only thing I've been able to find is <a href=""http://jtauber.com/blog/2008/05/18/creating_gradients_programmatically_in_python/"" rel=""nofollow"">this blog entry</a>, but the example code seems to be missing, or at least it was as of this posting. Anything helps, algorithms, code examples, whatever. This will be written in Java, but the display layer is already taken care of, I just need to figure out how to figure out what to display.</p>
","java,colors,rgb,gradient",NULL,@
27572,Q,NULL,NULL,NULL,NULL,NULL,3,0,764188,NULL,1,NULL,180558595,1,180558595,2,0,2,180558595,171,27387200000,0,html,2008-08-26 08:43:00,NULL,E,"JavaServiceWrapper on 64bit linux, any problems?","<p>We've been using the 32bit linux version of the <a href=""http://wrapper.tanukisoftware.org/"" rel=""nofollow"">JavaServiceWrapper</a> for quite a while now and it's working perfectly. We are now considering also using it on 64bit linux systems. There are downloads for 64bit binaries on the website, but looking into Makefile for the 64bit version I found the following comment, though: 
    # This makefile is in progess. It builds, but the resulting libwrapper.so does not yet work.
    # If you know how to fix it then please help out.</p>

<p>Can anyone confirm, that this comment is just outdated and the resulting wrapper will work without flaws?</p>
","java,daemon",NULL,@
27578,Q,NULL,NULL,NULL,NULL,NULL,11,0,27582,NULL,1,NULL,180558595,1,180558595,52,0,52,180558595,13493,27387200000,0,html,2008-08-26 08:45:00,2010-10-08 17:43:00,E,When to choose checked and unchecked exceptions,"<p>In Java (or any other language with checked exceptions), when creating your own exception class, how do you decide whether it should be checked or unchecked?</p>

<p>My instinct is to say that a checked exception would be called for in cases where the caller might be able to recover in some productive way, where as an unchecked exception would be more for unrecoverable cases, but I'd be interested in other's thoughts.</p>
","java,exception,checked-exceptions",NULL,@
27581,Q,NULL,NULL,NULL,NULL,NULL,23,0,27609,NULL,1,NULL,180558595,1,180558595,374,0,374,180558595,159742,27387200000,0,html,2008-08-26 08:50:00,2012-06-20 18:16:00,E,Overriding equals and hashCode in Java,"<p>What issues / pitfalls must be considered when overriding <code>equals</code> and <code>hashCode</code>?</p>
","java,override,equals,hashcode",NULL,@
27598,Q,NULL,NULL,NULL,NULL,NULL,7,0,170414,NULL,1,NULL,180558595,1,180558595,3,0,3,180558595,13305,27387200000,0,html,2008-08-26 09:03:00,2009-02-03 11:00:00,E,"How can I make ""jconsole"" work with Websphere 6.1?","<p>I've deployed some Managed Beans on WebSphere 6.1 and I've managed to invoke them through a standalone client, but when I try to use the application ""jconsole"" distributed with the standard JDK can can't make it works.</p>

<p>Has anyone achieved to connect the jconsole with WAS 6.1?</p>

<p>IBM WebSphere 6.1 it's supossed to support JSR 160 JavaTM Management Extensions (JMX) Remote API. Furthermore, it uses the MX4J implementation (<a href=""http://mx4j.sourceforge.net"" rel=""nofollow"">http://mx4j.sourceforge.net</a>). But I can't make it works with neither ""jconsole"" nor ""MC4J"".</p>

<p>I have the Classpath and the JAVA_HOME correctly setted, so the issue it's not there.</p>
","java,websphere,jmx,mbeans",NULL,@
28202,Q,NULL,NULL,NULL,NULL,NULL,7,0,28448,NULL,1,NULL,180558595,1,180558595,5,0,5,180558595,5185,27387200000,0,html,2008-08-26 14:31:00,2010-08-03 00:50:00,E,Best Apache Ant Template,"<p>Every time I create a new project I copy the last project's ant file to the new one and make the appropriate changes (trying at the same time to make it more flexible for the next project). But since I didn't really thought about it at the beginning, the file started to look really ugly.</p>

<p>Do you have an Ant template that can be easily ported in a new project? Any tips/sites for making one?</p>

<p>Thank you.</p>
","java,ant",NULL,@
28241,Q,NULL,NULL,NULL,NULL,NULL,7,0,28255,NULL,1,NULL,180558595,1,180558595,9,0,9,180558595,20021,27387200000,0,html,2008-08-26 14:45:00,2012-03-12 01:44:00,E,Java Singleton vs static - is there a real performance benefit?,"<p>I am merging a CVS branch and one of the larger changes is the replacement wherever it occurs of a Singleton pattern with abstract classes that have a static initialisation block and all static methods.</p>

<p>Is this something that's worth keeping since it will require merging a lot of conflicts, what sort of situation would I be looking at for this refactoring to be worthwhile?</p>

<p>We are running this app under Weblogic 8.1 (so JDK 1.4.2)</p>

<hr>

<p>sorry Thomas, let me clarify..</p>

<p>the HEAD version has the traditional singleton pattern (private constructor, getInstance() etc)</p>

<p>the branch version has no constructor, is a 'public abstract class' and modified all the methods on the object to be 'static'. The code that used to exist in the private constructor is moved into a static block.</p>

<p>Then all usages of the class are changed which causes multiple conflicts in the merge.</p>

<p>There are a few cases where this change was made.</p>
","java,design-patterns,singleton",NULL,@
28301,Q,NULL,NULL,NULL,NULL,NULL,7,0,28494,NULL,1,NULL,180558595,1,180558595,2,0,2,180558595,720,27387200000,0,html,2008-08-26 15:11:00,NULL,E,Impose a total ordering on all instances of *any* class in Java,"<p>I'm unsure whether the following code would ensure all conditions given in Comparator's Javadoc. </p>

<pre><code>class TotalOrder&lt;T&gt; implements Comparator&lt;T&gt; {

    public boolean compare(T o1, T o2) {
        if (o1 == o2 || equal(o1, o2)) return 0;

        int h1 = System.identityHashCode(o1);
        int h2 = System.identityHashCode(o2);

        if (h1 != h2) {
            return h1 &lt; h2 ? -1 : 1;
        }

        // equals returned false but identity hash code was same, assume o1 == o2
        return 0;
    }

    boolean equal(Object o1, Object o2) {
        return o1 == null ? o2 == null : o1.equals(o2);
    }
}
</code></pre>

<p>Will the code above impose a total ordering on all instances of any class, even if that class does not implement Comparable?</p>
","java,algorithm",NULL,@
28428,Q,NULL,NULL,NULL,NULL,NULL,2,0,28454,NULL,1,NULL,180558595,1,180558595,3,0,3,180558595,1798,27387200000,0,html,2008-08-26 15:43:00,2012-12-04 08:40:00,E,How do I get the path where the user installed my Java application?,"<p>I want to bring up a file dialog in Java that defaults to the application installation directory.</p>

<p>What's the best way to get that information programmatically?</p>
",java,NULL,@
28538,Q,NULL,NULL,NULL,NULL,NULL,4,0,28594,NULL,1,NULL,180558595,1,180558595,4,0,4,180558595,1115,27387200000,0,html,2008-08-26 16:30:00,2012-05-02 12:19:00,E,Java import/export dependencies,"<p>I'm trying to find a way to list the (static) dependency requirements of a jar file, in terms of which symbols are required at run time.</p>

<p>I can see that the methods exported by classes can be listed using ""javap"", but there doesn't seem to be an opposite facility to list the 'imports'. Is it possible to do this?</p>

<p>This would be similar to the dumpbin utility in Windows development which can be used to list the exports and imports of a DLL.</p>

<p>EDIT : Thanks for the responses; I checked out all of the suggestions; accepted DependencyFinder as it most closely meets what I was looking for.</p>
","java,import,export",NULL,@
28675,Q,NULL,NULL,NULL,NULL,NULL,6,0,28684,NULL,1,NULL,180558595,1,180558595,3,0,3,180558595,5043,27387200000,0,html,2008-08-26 17:23:00,NULL,E,How to avoid OutOfMemoryError when using Bytebuffers and NIO?,"<p>I'm using ByteBuffers and FileChannels to write binary data to a file. When doing that for big files or successively for multiple files, I get a OutOfMemoryError exception.
I've read elsewhere that using Bytebuffers with NIO is broken and should be avoided. Does any of you already faced this kind of problem and found a solution to efficiently save large amounts of binary data in a file in java?</p>

<p>Is the jvm option -XX:MaxDirectMemorySize the way to go?</p>
","java,nio,bytebuffer,filechannel",NULL,@
28832,Q,NULL,NULL,NULL,NULL,NULL,2,0,28906,NULL,1,NULL,180558595,1,180558595,7,0,7,180558595,5443,27387200000,0,html,2008-08-26 18:51:00,2012-04-26 07:26:00,E,Java and manually executing finalize,"<p>If I call <code>finalize()</code> on an object from my program code, will the <strong>JVM</strong> still run the method again when the garbage collector processes this object?</p>

<p>This would be an approximate example:</p>

<pre><code>MyObject m = new MyObject();

m.finalize();

m = null;

System.gc()
</code></pre>

<p>Would the explicit call to <code>finalize()</code> make the <strong>JVM</strong>'s garbage collector not to run the <code>finalize()</code> method on object m??</p>
",java,NULL,@
28949,Q,NULL,NULL,NULL,NULL,NULL,9,0,29038,NULL,1,NULL,180558595,1,180558595,21,0,21,180558595,9821,27387200000,0,html,2008-08-26 19:46:00,NULL,E,Why do you not explicitly call finalize() or start the garbage collector?,"<p>After reading <a href=""http://stackoverflow.com/questions/28832/java-and-manually-executing-finalize"" rel=""nofollow"">this question</a>, I was reminded of when I was taught Java and told never to call finalize() or run the garbage collector because ""it's a big black box that you never need to worry about"". Can someone boil the reasoning for this down to a few sentences? I'm sure I could read a technical report from Sun on this matter, but I think a nice, short, simple answer would satisfy my curiosity.</p>
","java,garbage-collection",NULL,@
29324,Q,NULL,NULL,NULL,NULL,NULL,7,0,29336,NULL,1,NULL,180558595,1,180558595,2,0,2,180558595,18275,27387200000,0,html,2008-08-27 01:32:00,2008-09-24 19:05:00,E,How Do I Create a Hash Table in Java?,"<p>What is the most straightforward way to create a hash table (or associative array...) in Java?  My google-fu has turned up a couple examples, but is there a standard way to do this?</p>

<p>And is there a way to populate the table with a list of key->value pairs without individually calling an add method on the object for each pair?</p>
","java,hash,hashmap",NULL,@
29357,Q,NULL,NULL,NULL,NULL,NULL,8,0,NULL,NULL,1,NULL,180558595,1,180558595,1,0,1,180558595,479,27387200000,0,html,2008-08-27 02:09:00,2008-08-27 03:32:00,E,Security For Voting Application,"<p>I have a project to build a voting desktop application for a class in Java. While security isn't the focus of the project, I would like to be as realistic as I can. What are some of the primary tools to integrate security into a Java application.</p>

<p>Edit: I'm not primarily worried about physical security, we are simply building an application not a whole system. I want to ensure votes are recorded correctly and not able to be changed or read by someone else.</p>
","java,security,desktop",NULL,@
29426,Q,NULL,NULL,NULL,NULL,NULL,12,0,3816214,NULL,1,NULL,180558595,1,180558595,125,0,125,180558595,251100,27387200000,0,html,2008-08-27 03:06:00,NULL,E,Best GUI designer for eclipse?,"<p>I'm looking for a good GUI designer for swing in eclipse. My preference is for a free/open-source plugin.</p>
","java,eclipse,swing,gui-designer",NULL,@
29461,Q,NULL,NULL,NULL,NULL,NULL,7,0,29573,NULL,1,NULL,180558595,1,180558595,9,0,9,180558595,731,27387200000,0,html,2008-08-27 03:40:00,2012-05-04 18:41:00,E,What is a MUST COVER in my Groovy presentation?,"<p>I'm working on getting an Introduction to <a href=""http://en.wikipedia.org/wiki/Groovy_%28programming_language%29"" rel=""nofollow"">Groovy</a> presentation ready for my local Java User's Group and I've pretty much got it together.  What I'd like to see is what you all think I just have to cover.  </p>

<p>Remember, this is an introductory presentation.  Most of the people are experienced Java developers, but I'm pretty sure they have little to no Groovy knowledge.  I won't poison the well by mentioning what I've already got down to cover as I want to see what the community has to offer.</p>

<p>What are the best things I can cover (in a 1 hour time frame) that will help me effectively communicate to these Java developers how useful Groovy could be to them?</p>

<p>thanks</p>

<p>p.s. I'll share my presentation here later for anyone interested.</p>

<p>as promised now that my presentation has been presented <a href=""http://docs.google.com/Presentation?id=dhd8kj8d_17cx6gwfch"" rel=""nofollow"">here it is</a></p>
","java,groovy",NULL,@
29505,Q,NULL,NULL,NULL,NULL,NULL,6,0,29524,NULL,1,NULL,180558595,1,180558595,4,0,4,180558595,1866,27387200000,0,html,2008-08-27 04:18:00,NULL,E,Deserialize in a different language,"<p>The log4j network adapter sends events as a serialised java object. I would like to be able to capture this object and deserialise it in a different language (python). Is this possible?</p>

<p><em>NOTE</em> The network capturing is easy; its just a TCP socket and reading in a stream. The difficulty is the deserialising part</p>
","java,serialization,log4j",NULL,@
29516,Q,NULL,NULL,NULL,NULL,NULL,11,0,64037,NULL,1,NULL,180558595,1,180558595,42,0,42,180558595,25940,27387200000,0,html,2008-08-27 04:29:00,2008-09-03 05:00:00,E,Template Engines for Spring Framework,"<p>I've taken quite a shine to the Spring Framework and would like to get into it a bit more. I have noticed that aside from plain vanilla JSPs there are various template engines for use with Spring MVC, such as <a href=""http://velocity.apache.org/engine/index.html"">Velocity</a> and <a href=""http://freemarker.sourceforge.net/"">Freemarker</a>. Are there others? Which one do you recommend?</p>
","java,spring,velocity,template-engine,freemarker",NULL,@
29689,Q,NULL,NULL,NULL,NULL,NULL,5,0,31946,NULL,1,NULL,180558595,1,180558595,15,0,15,180558595,11596,27387200000,0,html,2008-08-27 07:55:00,2008-08-28 10:30:00,E,Javadoc template generator,"<p>I have a large codebase without javadoc and I want to run a program to write a skeleton with the basic javadoc information (e.g. for each method's parameter write @param...) so I just have to fill the gaps left.</p>

<p>Somebody knows a good solution for this?</p>

<p><strong>Edit:</strong></p>

<p>JAutodoc is what I was looking for, it has ant tasks, an eclipse plugin and uses velocity for the template definition. Thank you Laurent K.</p>
","java,documentation,javadoc,generation",NULL,@
29734,Q,NULL,NULL,NULL,NULL,NULL,2,0,29739,NULL,1,NULL,180558595,1,180558595,3,0,3,180558595,1570,27387200000,0,html,2008-08-27 08:25:00,2013-05-02 06:59:00,E,Why stateless session beans are single threaded?,"<p>As per my understanding stateless session beans are used to code the business logic. They can not store data in their instance variables because their instance is shared by multiple requests. So they seem to be more like Singleton classes. However the difference is contain creates (or reuses from pool) the separate instance of stateless session beans for every request.</p>

<p>After googling I could find the reasoning that the Java EE specification says they are suppose to be single threaded. But I can't get the reason why the are specified to be <strong>SINGLE THREADED</strong>?</p>
","java,ejb",NULL,@
