Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate
"4391481","1","4393388","","2010-12-08 19:33:42","0","95","<p>I've read how IBM's WebSphere can propagate the identity of a user back to a backend database (http://www.ibm.com/developerworks/websphere/techjournal/0506_barghouthi/0506_barghouthi.html).  Does JBoss have similar functionality?  Ideally, I'd like to be able to login to my JBoss application using SPNEGO and propagate that identity back to a PostgreSQL database using Kerberos or some other mechanism.  Is this possible?</p>
","331747","","","","","2010-12-08 23:27:52","JBoss Database Identity Propagation?","<database><security><postgresql><jboss><kerberos>","1","","","",""
"4402416","1","4416674","","2010-12-09 19:47:21","0","1308","<p>I am just dealing with a new scenario for me, which I believe might be common to some :)..</p>

<p>As per requirements I need to build a user experience to be like a synchronous on-line transaction for a web service call, which actually delegates the call to a IBM MQ Series using an asynchronous JMS-MQ Bridge. </p>

<p>The client calls the web service and than his message should be published in a JMS queue on the App server which will be delivered to WebSphere MQ and than after processing a response will delivered back to App server in a FIXED JMS queue endpoint. </p>

<p>The requirement deals with this transaction that will need to time out in case WebSphere MQ does not delivery the response in a defined amount of time, than the web service should send a time-out signal to client and ignore this transaction.</p>

<p>The sketch of the problem follows. </p>

<p>I need to block the request on the web service until the response arrives or time-out.</p>

<p>Than I am looking for some open library to help me on this task. 
Or the only solution is blocking a thread and keep pooling for the response?
Maybe I could implement some block with a listener to be notified when the response arrives? </p>

<p>A bit of discussion would be very helpful for me now to try to clear my ideas on this.
Any suggestions?</p>

<p>I have a sketch that I hope will help clearing the picture ;)</p>

<p><img src=""http://i.stack.imgur.com/cBVwW.jpg"" alt=""alt text""></p>
","442041","","214668","","2011-03-25 04:09:30","2011-03-25 04:09:30","How to wrap a JMS to WebSphere MQ bridge in a synchronous call using the request-reply pattern?","<asynchronous><jms><weblogic><integration><websphere-mq>","2","","","",""
"4474674","1","","","2010-12-17 20:54:03","0","354","<p>I am doing some research to determine if Spring Security can be used with WebSphere Portal 7.x.  I have reviewed the Spring Security documentation and did not see anything that leads me to believe that it can not be integrated into our application.</p>

<p>We will be using WebSphere Portal Security for Authentication (LDAP - to verify the identity of the user and what Portal/Portlets they can see and use) and Spring Security for authorization of what part of the portlet they have access to.</p>
","8981","","","","","2011-03-04 13:12:59","WebSphere Portal Spring Security","<spring-security><websphere-portal>","1","2","","",""
"4335684","2","","4335549","2010-12-02 13:49:18","0","","<p>Does your app server support ""startup beans""? I ask because in WebSphere Application Server, there is an option in the administrative console to set the server to fire ""startup beans"" on server start up. We use it for certain applications we have that require a lot of ""heavy loading"" and initializing, so that way we can minimize start up time for the end-user experience.
Here is a link to WAS 6 documention (old, I know, but still helpful). <a href=""http://publib.boulder.ibm.com/infocenter/wsdoc400/v6r0/index.jsp?topic=/com.ibm.websphere.iseries.doc/info/ae/ae/welc6tech_sub.html"" rel=""nofollow"">Startup beans</a></p>

<p>I know this is specific to IBM WebSphere, but perhaps your app server (if not WebSphere) has something similar to help you kick them off?</p>
","154640","","154640","","2010-12-02 13:56:28","2010-12-02 13:56:28","","","","1","","",""
"4351949","1","4351980","","2010-12-04 04:32:51","3","576","<p>We use Windows 2003 server 64-bit for running a WebSphere/J2EE application (JVM is also 64-bit). The machine has 16GB physical memory. It's unfortunately that our application is memory-intensive, and it would still take some time for us to add additional memory.</p>

<p>I understand operating system itself requires certain amount of memory. That being said, what would be a safe (without paging?) maximum heap size we can use, assuming this is the sole application running on the system?</p>
","86733","","","","","2010-12-04 09:21:39","What is the maximum Java heap size I can use safely on Windows 64-bit platform?","<java><windows><memory><64bit><heap>","3","","","",""
"4430196","1","4956906","","2010-12-13 15:08:16","0","670","<p>We need to create a couple of pages for our WebSphere Portal 7 installation which a user can access without having to log in to the portal. We'd also like these pages to have friendly URLs (e.g. <a href=""http://portal/wps/somePage"" rel=""nofollow"">http://portal/wps/somePage</a>). We'd like the page to be ""hidden"" so that it does not show up in the titlebar (next to ""Home"", ""Search Center"", etc.). </p>

<p>I can create a page with a friendly URL, however if I create such a page under the ""Hidden Pages"" section the friendly page doesn't appear to work. So how can I create a page which is both hidden and accessible via a friendly URL?</p>
","62667","","","","","2011-02-10 12:11:55","How to set a friendly url for a hidden page in WebSphere Portal 7","<websphere><ibm><websphere-portal><websphere-7>","2","","","",""
"4466292","2","","4413407","2010-12-16 23:14:31","2","","<p>I get the feeling you're looking for a quick (&amp; potentially dirty?) way to modify the build-in authentication provider.</p>

<p>The proper way to go is to implement your own Java Authentication Service Provider for the new JASPIC API (<a href=""http://jcp.org/aboutJava/communityprocess/final/jsr196/index.html"" rel=""nofollow"">JSR-196</a>).  It is more laborious, but this method lets you roll your implementation any way you like it, and it should be compatible with any Java EE 6 application server.</p>

<p>For a basic authentication scheme with password salting, implementing such a provider should be pretty straightforward.  You will have to think about managing users and passwords, but one solution could be to let your provider re-use the users defined in the Glassfish authentication realms, so that you only have to manage the custom salted passwords yourself.</p>

<p>There's a nice tutorial for WebSphere, which you should be able to adapt for Glassfish <a href=""http://publib.boulder.ibm.com/infocenter/wasinfo/beta/index.jsp?topic=/com.ibm.websphere.base.doc/info/aes/ae/tsec_jaspi_develop.html"" rel=""nofollow"">here</a>.</p>
","501217","","501217","","2010-12-16 23:22:15","2010-12-16 23:22:15","","","","","","",""
"4474410","2","","4464925","2010-12-17 20:13:42","1","","<p>The exact behavior depends on the broker.  I specialize in WebSphere MQ so I'll explain it in those terms.  If you let us know which flavor of broker you are using, perhaps someone versed in that specific broker will respond.</p>

<p>With WMQ the limiting factors are the transaction log and the life of the application.  If the application dies with a transaction outstanding, it is rolled back.  Other than that, the transaction lives in the logs until log space is exhausted, at which time the transaction is rolled back and the application gets a reason code to indicate the nature of the error.  If there are no other applications writing to the transaction log, the transaction can live indefinitely.  If the QMgr is busy, uncommitted transactions might last only a few seconds depending on log extents and size.</p>

<p>There is no memory leak type of effect with WMQ.  There are tunables such as a cap on the number of uncommitted messages that prevent memory, handles and other resources from growing out of control.</p>
","214668","","","","","2010-12-17 20:13:42","","","","","","",""
"4213812","2","","4192157","2010-11-18 10:30:47","0","","<p>Just check</p>

<ol>
<li><a href=""http://community.jboss.org/wiki/IntegrationWithWebSphereMQSeries"" rel=""nofollow"">http://community.jboss.org/wiki/IntegrationWithWebSphereMQSeries</a></li>
<li><a href=""http://www.ibm.com/developerworks/websphere/library/techarticles/0710_ritchie/0710_ritchie.html"" rel=""nofollow"">http://www.ibm.com/developerworks/websphere/library/techarticles/0710_ritchie/0710_ritchie.html</a></li>
</ol>
","35392","","","","","2010-11-18 10:30:47","","","","","","",""
"4253173","2","","4253080","2010-11-23 05:50:45","2","","<ul>
<li>If you have file I/O, make sure to use semaphores/something similar to make sure the I/O operations happen the way you want them to.</li>
<li>If you are using any SSO (single sign-on) products, make sure they work properly after clustering.</li>
<li>SSL certificates must be installed/maintained on all servers.</li>
<li>If you are using JBoss, either mod_cluster or mod_proxy can be used, depending on your environment/requirements.</li>
<li>If you are using WebSphere, you can install the deployment manager on one of the physical machines where one node is present. </li>
<li>Test your images and other static resources thoroughly to make sure they all work properly.</li>
<li>Keep the logs separate for each server. </li>
<li>I am not sure if you are using any load balancers - just make sure that the load is distributed somewhat evenly between the servers.</li>
<li> All the standard stuff: session management, authentication, etc. </li>
</ul>
","487062","","","","","2010-11-23 05:50:45","","","","","","",""
"4472091","1","","","2010-12-17 15:40:00","1","163","<p>Anyone ever tried the following? (and was successful)</p>

<p>In a web application (A), I am using the <code>&lt;c:import&gt;</code> tag to get secured content from another web application (B) running on the same application server (WebSphere 7). Both apps use Hibernate and Spring's OSIV filter. </p>

<p>Looking at the import tag source, I see that the strategy is that if the url is relative then it includes the content using <code>RequestDispatcher.include()</code>  .If the url is absolute, the code opens a <code>URLConnection</code>.</p>

<p>Since I need to keep track of the remote user, I can't do the following:</p>

<p><code>&lt;c:import url=""http://host:port/B/getContent""&gt;</code> </p>

<p>Doing</p>

<p><code>&lt;c:import url=""/getContent"" context=""/B""&gt;</code> </p>

<p>instead would work. But with this approach I am not hitting Spring's OSIV filter configured in B. The original (importing) request in A does go through the OSIV filter but it has no effect in B. Hence I am getting the usual ""No session or session closed"" error for lazy initializations of entities. </p>

<p>I am bit in a catch 22 here and I am wondering if what I am trying to do is actually feasable according to my requirements.</p>

<p>The bottom line is that I did manage to get what I wanted by aggregating my content directly from the client using Dojo, (I am using SSO so the identity of the user gets carried) but I would prefer the other way if it was possible.</p>
","101672","","","","","2010-12-17 15:40:00","Importing secured content using the jstl import tag and have the OSIV filter working correctly","<java><hibernate><spring><websphere><jstl>","","","","",""
"4480346","2","","4323223","2010-12-18 21:46:10","0","","<p><strong>Web servers:</strong> </p>

<ul>
<li>Apache, IIS, nginx, Lighttpd, etc.</li>
</ul>

<p>They CAN generate dynamic contents by INTERFACING with 
an application like a CGI back-end, PHP, .Net, Lua, etc.
via CGI, FastCGI, SCGI, modules, etc.</p>

<p><strong>Web Application servers:</strong></p>

<ul>
<li>Tomcat/JBoss/GlassFish/WebSphere (Java scripts), 
G-WAN (ANSI C scripts), etc.</li>
</ul>

<p>They NATIVELY generate dynamic contents by using an 
INTEGRATED scripting engine like Java or C scripts
in the examples above.</p>

<p>Application Servers are usually faster because they
DON'T HAVE to suffer the overhead of the INTERFACE
between the server and the scripting engine.</p>
","547254","","","","","2010-12-18 21:46:10","","","","","","",""
"4491478","2","","1859834","2010-12-20 16:14:08","0","","<p>I seem to have a similar problem like yours, I'm trying to find the solution but seems that the problem is when using Tomcat or the application server(WebSphere Application Server 7.0) JSF libraries, my problem is that the new application server has new JSF libraries (1.2) instead of the 1.1 libraries that my old application server had. (Version 6.1)</p>

<p>To be more specific. my problem is described here. <a href=""http://www-01.ibm.com/support/docview.wss?uid=swg21318801"" rel=""nofollow"">http://www-01.ibm.com/support/docview.wss?uid=swg21318801</a></p>
","548873","","548873","","2010-12-20 16:23:10","2010-12-20 16:23:10","","","","","","",""
"4474449","1","4476439","","2010-12-17 20:20:21","0","343","<p>I need your suggestions in designing a Java/J2EE web based application. Here are its characteristics:</p>

<ol>
<li>Purely database oriented application (with 10 tables). The database is Oracle.</li>
<li>Three different types of interfaces/screens:
2.1 WebSphere Portlets (6 Interfaces/Screens)
2.2 Handheld Device (5 Interfaces/Screens)
2.3 Web Application (17 Interfaces/Screens)</li>
<li>Few of the screens are just report which will be built using Crystal Reports.</li>
<li>There isn't much business logic involved.</li>
</ol>

<p>Now my concerns are:</p>

<ol>
<li>Which architecture should I go for 2 tier or 3 tier?</li>
<li>Which frameworks should I use struts/jsf (MVC)? If any? Or should I go for simple POJO based programming without any framework.</li>
<li>The biggest concern is packaging, I mean I don't want to replicate the business and database layer for each three different types of interfaces I want to develop. Do you think EJB will be good option to expose DB/Business layer? How should I handle this?</li>
<li>Should I use any specific framework like sitemash for presentation layer? </li>
<li>Should I use any specific framework for database layer JPA/Hibernate or should I use simple JDBC?</li>
</ol>

<p>Any comments/suggestions are welcome...</p>

<p>BR
SC</p>
","546496","","","","","2010-12-18 03:52:12","Application Architecture Design Question","<java><architecture><java-ee>","2","3","","",""
"4490716","2","","4490682","2010-12-20 14:51:58","1","","<p>Java EE: </p>

<ol>
<li>A Sun/Oracle standard that app server vendors conform to</li>
<li>Based on Enterprise Java Beans</li>
<li>Implemented by many vendors: BEA/Oracle, WebSphere, JBOSS, Glassfish, etc.</li>
</ol>

<p>Spring:</p>

<ol>
<li>Not a standard; it's the brainchild of Rod Johnson and implemented by Spring/VMWare.</li>
<li>Not based on Enterprise Java Beans; it's a POJO model.  Can manage EJBs if you wish to use them, but not required.</li>
<li>Not implemented by any vendor other than Spring.</li>
</ol>

<p>EJB 3.1 has taken a great deal from Spring.  Now it includes dependency injection, a form of aspects, and JPA.  EJB 3.1 is much closer to Spring than EJB 2.0 was.</p>
","37213","","37213","","2010-12-29 00:18:08","2010-12-29 00:18:08","","","","3","","",""
"4490720","2","","4490682","2010-12-20 14:52:44","2","","<p>Java EE is an standard, official, specification for a full featured Enterprise Application Framework stack. Includes stuff like Object-Relational Mapping, Security, Web Applications, database connectivity, transactions...</p>

<p>On top of Java EE specifications there are JavaEE <strong>implementations/application servers</strong> like: JBoss, Glassfish, WebSphere, Weblogic.</p>

<p>Spring on the other hand, is a framework doing lots of the stuff on the Java EE specifications, but in its own form. They don't follow Java EE specifications and APIs for that. But they do include a Web Framework, transaction management, security and several other solutions Java EE offers.</p>
","67606","","","","","2010-12-20 14:52:44","","","","1","","",""
"4531843","1","4531890","","2010-12-25 21:59:03","1","510","<p>Case 1 in question:</p>

<p>I have been trying to have a ""pure"" 64-bit development environment on Windows 7. It cannot be done. See the two threads here:</p>

<p><a href=""http://stackoverflow.com/questions/4461575/64-bit-eclipse-wont-install-apk-on-android-emulator"">64-bit Eclipse won't install .apk on Android emulator</a></p>

<p><a href=""http://stackoverflow.com/questions/4474658/how-do-i-pause-the-command-window-when-launching-an-app"">How do I pause the command window when launching an app?</a></p>

<p><a href=""http://stackoverflow.com/questions/4499803/has-anyone-been-successful-in-using-64-bit-eclipse-for-android-2-3-dev-on-64-bit"">Has anyone been successful in using 64-bit Eclipse for Android 2.3 dev on 64-bit Windows 7?</a></p>

<p>I understand that 64-bit development on Windows 7 is not officially supported but then the obvious question is why? Why can't Google catch up with Microsoft?</p>

<p>Case 2 in question:</p>

<p>Even on 32-bit Windows XP, the recommended development platform/tools for Android, behaves in an unpredictable manner (how can one project schedules like this?):</p>

<p><a href=""http://stackoverflow.com/questions/4527903/huh-android-preferences-page-refuses-to-load-after-adding-sdk-1-6"">Huh? Android Preferences page refuses to load after adding SDK 1.6</a></p>

<p>Unlike programming for Windows using Microsoft's tools which is very stable and very predictable, my experience with Eclipse + Android plugin + Android SDKs is that I never know what kind of a ""landmine"" is waiting for me around the corner...</p>

<p>So my question is: Why is that?</p>

<ul>
<li>Is it because Eclipse is the alpha
version of WebSphere (similar to how
Fedora is the alpha for RHEL)?</li>
<li>Is it because Android plugins and
SDKs are constantly in beta? (like
Gmail used to be for many years)?</li>
<li>Is it because neither Eclipse nor
Android tools &amp; SDKs (for Windows) are adequately
tested?</li>
</ul>

<p>Please advise.</p>

<p>Note to the ""trigger-happy"" folks: If you vote to close this thread, you are essentially expressing distrust in community members to conduct an honest discussion about the current state of the Android development tools for Windows (with the potential of contributing to an improved tools set).</p>

<p>Update (1): Observing the down-votes, it is amusing to see how people prefer to 'click' instead of providing useful answers in the links above. Actually, it is not amusing, it is sad.</p>

<p>Update (2): I truly appreciate Paul McMillan's answer which was the most concrete and to-the-point. However, it was edited by someone else to include spin-doctoring like ""Fedora isn't the alpha for RHEL either - it's just more bleeding edge"" so I had to accept the next best answer.</p>

<p>Update (3): I can't believe that there are professionals who suggest working (on a daily basis, <em>not</em> for administration purposes) from an Admin account. I can understand lay home users doing so, but computer professionals?</p>

<p>Update (4): I managed to find a workaround for the problem described in case #2 (see link above). This took time that was intended for getting up and running with actual Android programming.</p>

<p>Update (5): I resorted to installing the same 64-bit development environment (Android 2.3) under Ubuntu 10.04 64-bit. Not a single hassle. And it's FAST. What a pleasure.</p>

<p><strong>Update (6)</strong>: I finally nailed down the source of this great ordeal. It turned out to be the <a href=""http://forums.comodo.com/firewall-help-cis/cis-firewall-blocking-android-sdk-t66863.0.html"" rel=""nofollow"">Comodo Firewal</a>l (aka <a href=""http://forums.comodo.com/firewall-help-cis/cis-firewall-blocking-android-sdk-t66863.0.html"" rel=""nofollow"">CIS</a>).</p>
","418055","","418055","","2011-02-03 17:32:02","2011-02-03 17:32:02","Why is Setting Up a Development Environment for Android 2.3 under Windows so Nightmarish?","<android><windows><eclipse><eclipse-plugin>","2","5","","2010-12-25 23:24:18",""
"4504154","2","","4494696","2010-12-21 21:38:38","1","","<p>Having a slick demo in your back pocket to show (snow) clients is kind of like
selling sizzle not the steak. Demo applications may illustrate how skillfully your staff
can knock off a relatively light-weight problem with a lot of flair. But COBOL is less about sizzle and
more about the steak - a marketing nightmare if style is emphasized over content.</p>

<p>Basically, a hot demo illustrates to clients that you have some imagination, know how 
to write code within a given framework that integrates various services. Undeniably these are all good selling points.</p>

<p>But COBOL applications don't make for great demos. Most clients running large COBOL shops already know this.
It is unlikely they would be impressed by a demo - unless it addressed some specific point of interest
to them. From my 20+ years experience as a contract COBOL 
programmer, I can say my clients are mostly interested in a solid resume backed up with solid references that illustrate a
depth of experience in specific application domains (eg. accounting, human resources, inventory management,
and the like).</p>

<p>A solid company portfolio is probably more important than a demo. A few things you might want to outline are:</p>

<ul>
<li>Type of businesses that you have supplied resources to (banking, finance, government, retail).</li>
<li>Range of technologies, middleware and frameworks employed on given projects (eg. CICS, MQ-Series, DB/2, 
WebSphere, FTP, XML, RD/z, SAP, SAS etc.)</li>
<li>Nature of skills provided to past clients (eg. programmers, technical analysts, business analysts, DBA, 
capacity planning, security analysts, data modeling, architect, project managers etc.) </li>
<li>Other than ""putting bums in seats"", point to any added value your company brought to these projects (eg.
found a no-cost optimization that reduced a clients batch schedule by 2 hours).</li>
<li>Put together a project case history to show how your company was able to do something special
and different for a client.</li>
<li>Point to any technologies, frameworks or application domains where you feel your company has some
sort of competitive advantage over the ""other guys"".</li>
</ul>

<p>Try to address questions your prospective clients may have about you.
Big COBOL shops have their own way of doing things. They often use a similar set of tools, but they
all seem to have their own peculiar way of integrating them. They don't want some contractor coming in to
rock their boat. But you can impress them by showing that your ""guys"" bring clear
thinking, solid skills and a strong work ethic into the projects they have participated in.</p>

<p>Above all, make the most of what you have accomplished but never over state or fluff up your 
abilities beyond the absolute truth. If a client ever catches a whiff of BS from anything
you present, they will be out the door before you can blink.</p>
","192510","","","","","2010-12-21 21:38:38","","","","1","","",""
"4525592","2","","144807","2010-12-24 10:04:49","3","","<p><a href=""http://logsaw.sourceforge.net/"" rel=""nofollow"">LogSaw</a> based on Eclipse and free. Log4j log file analyzer, simple to use with easy filtering. Supports several flavors of log4j log files: JBoss, Log4j pattern layout, Log4j XML layout, WebSphere. <br><br>Works like a charm. After couple of hours googling and trying several recommended free log4j viewers, this one was pleasant surprise. Have tried Chainsaw, BareTail, Insight, LogExpert, logview4j. <br><br>It is released weeks ago, and I guess still builds its way up on google.</p>
","553191","","","","","2010-12-24 10:04:49","","","","","","",""
"4546839","2","","4209710","2010-12-28 14:42:01","1","","<p>So that others can benefit from this:
modify the file :/opt/IBM/WebSphere/AppServer/java/jre/lib/security/java.security 
do a search for security.provider and add a line at the bottom of the other providers (if it's not already in there):
security.provider.X=com.ibm.security.sasl.IBMSASL  (where X is the next number in sequence for the lines above it)</p>

<p>We had this same issue, even opened a PMR with IBM  (who still doesn't know how to fix)</p>

<p>The answer actually came from their own link:
<a href=""http://www.ibm.com/developerworks/java/jdk/security/50/secguides/saslDocs/ibm.sasl.provider.guide.html"" rel=""nofollow"">http://www.ibm.com/developerworks/java/jdk/security/50/secguides/saslDocs/ibm.sasl.provider.guide.html</a></p>

<p>seems this is supposed to be ""on"" by default...</p>
","556084","","","","","2010-12-28 14:42:01","","","","1","","",""
"4491226","1","4491454","","2010-12-20 15:47:14","0","216","<p>Can you suggest some books for IBM WebSphere MQ and Oracle from a developer standpoint?</p>
","319694","","214668","","2011-03-25 04:05:59","2011-03-25 04:05:59","Any books on IBM WebSphere MQ and Oracle DB","<oracle><books><websphere-mq>","3","","","2011-09-28 11:29:32",""
"4499856","1","4506310","","2010-12-21 13:42:09","1","796","<p>I'm really newbie with WebSphere MQ, but I have one question regarding the MQMessage API.
It seems that a receiver of MQMessage should know in advance:</p>

<p><li>The message type that was written (if WriteInt then ReadInt etc..)
<li>The properties names and types (if SetBooleanProperty(Name) then GetBooleanProperty(Name))</p>

<p>It make no sense to me. Since If i'm not familiar with the message structure should I explore all options until I retrieve the data in it?</p>

<p>Help will be appreciated,
Guy</p>
","181970","","","","","2010-12-22 13:33:28","MQMessage exploring (using WebSphere MQ .NET API)","<.net><api><websphere><websphere-mq><mq>","1","","","",""
"4519802","2","","4517675","2010-12-23 14:51:39","3","","<p>Have you looked at the included sample code?  In a default installation it resides at:<br>
<code>C:\Program Files\IBM\WebSphere MQ\tools\dotnet\samples</code>  </p>

<p>The <code>MQPubSubSample.cs</code> program illustrates both durable and non-durable subscriptions for managed and unmanaged code.  In each case it first subscribes, then publishes but you can easily modify it to your use case of publish/subscribe/receive/publish/receive as described in the question.  (You won't be able to receive from a topic to which you have not yet subscribed, though.)</p>

<p>Here's one of the sections from the sample code:</p>

<pre><code>  // Managed/nondurable
  string topicName = DEFAULT_TOPIC_STRING;
  string topicObject = null;
  int openOptionsForGet = MQC.MQSO_CREATE | MQC.MQSO_FAIL_IF_QUIESCING | MQC.MQSO_MANAGED | MQC.MQSO_NON_DURABLE;
  int destType = MQC.MQOT_TOPIC;

  try
  { 
    destForGet = mqQMgr.AccessTopic(topicName, topicObject, MQC.MQTOPIC_OPEN_AS_SUBSCRIPTION, openOptionsForGet);

    messageForPut = new MQMessage();
    messageForPut.WriteString(DEFAULT_MESSAGE_DATA);

    mqQMgr.Put(destType, topicObject, null, topicName, messageForPut);

    messageForGet = new MQMessage();

    destForGet.Get(messageForGet);

    string messageDataFromGet = messageForGet.ReadLine();

    if(!DEFAULT_MESSAGE_DATA.Equals(messageDataFromGet))
      Console.WriteLine(""Incorrect Message Received."");

    destForGet.Close();
  }
  catch(MQException mqE)
  {
    Console.WriteLine(""MQException caught. "" + mqE.ToString());
  }
</code></pre>

<p>Your question references JMS as an example.  Please be aware that you have the option of using IBM XMS - Extensible Message Service Client for .Net.  XMS implements the JMS API over .Net with WMQ, WMB or WAS as the transport so you can use JMS code with very little modification.  The <a href=""http://publib.boulder.ibm.com/infocenter/wmqv7/v7r0/topic/com.ibm.mq.xms.doc/index.html"" rel=""nofollow"">Message Service Client for .Net 2.0.0</a> manual <a href=""http://publib.boulder.ibm.com/infocenter/wmqv7/v7r0/topic/com.ibm.mq.xms.doc/concepts/xms_cwhatxms_net.html"" rel=""nofollow"">describes the offering</a>:</p>

<hr>

<p><strong>Message Service Client for .NET</strong><br>
Message Service Client for .NET provides an application programming Interface (API) called XMS that has the same set of interfaces as the Java Message Service (JMS) API. Message Service Client for .NET contains a fully managed implementation of XMS, which can be used by any .NET compliant language.
XMS supports:</p>

<ul>
<li>point-to-point style messaging</li>
<li>publish/subscribe style messaging</li>
<li>Synchronous message delivery</li>
<li>Asynchronous message delivery</li>
</ul>

<p>An XMS application can exchange messages with the following types of application:</p>

<ul>
<li>An XMS application</li>
<li>A WebSphere MQ JMS application</li>
<li>A native WebSphere MQ application</li>
<li>A JMS application that is using the WebSphere default messaging provider</li>
</ul>

<p>An XMS application can connect to, and use the resources of, any of the following messaging servers:</p>

<ul>
<li>A WebSphere MQ queue manager - The application can connect in either bindings or client mode.</li>
<li>A WebSphere service integration bus - The application can use a direct TCP/IP connection, or it can use HTTP over TCP/IP.</li>
<li>A broker of WebSphere Event Broker or WebSphere Message Broker - Messages are transported between the application and the broker using WebSphere MQ Real-Time Transport and, depending on the configuration, messages can be delivered to the application using WebSphere MQ Multicast Transport.</li>
</ul>

<p>By connecting to a WebSphere MQ queue manager, an XMS application can use WebSphere MQ Enterprise Transport to communicate with a broker of WebSphere Event Broker or WebSphere Message Broker. Alternatively, an XMS application can use a WebSphere MQ Publish/Subscribe broker.</p>

<hr>

<p>If you wish to explore further, the sample XMS code resides in subdirectories below the native .Net samples referred to earlier.  The samples are described in the <a href=""http://publib.boulder.ibm.com/infocenter/wmqv7/v7r0/topic/com.ibm.mq.xms.doc/tasks/xms_tuse.html"" rel=""nofollow"">Using the XMS Sample Applications</a> section of the manual.</p>

<p>The .Net support is integrated into WMQ as of v7.  If you are lacking the samples then your WMQ client installation is back-level or incompletely installed.  The latest v7.0 WMQ Client for Windows is downloadable as <a href=""http://bit.ly/SupportPacMQC7"" rel=""nofollow"">SupportPac MQC7</a>.</p>

<p>The XMS support is delivered as <a href=""http://bit.ly/SupportPacIA9H"" rel=""nofollow"">SupportPac IA9H</a>.</p>
","214668","","214668","","2010-12-23 16:06:39","2010-12-23 16:06:39","","","","2","","",""
"4593249","2","","4554331","2011-01-04 11:49:36","0","","<p>I found solution. 
We should use WebSphere\AppServer\bin\ikeyman.bat tool for that </p>
","213782","","","","","2011-01-04 11:49:36","","","","","","",""
"4595710","1","","","2011-01-04 16:06:57","2","490","<p>Environment: WebSphere Network Deployment edition v6.1 (on Linux)</p>

<p>We have 2 applications <strong>""Main""</strong> and <strong>""Dynamic""</strong> that each run on a server cluster. Each of these applications is set to run from its unique domain name. So <strong>www.main.com/</strong> is serviced by the <strong>Main</strong> application while <strong>www.dynamic.com/</strong> is serviced by the <strong>Dynamic</strong> application.</p>

<p>The configurations required for this have been pretty simple. So no problem so far.</p>

<p>Dynamic application is related to Main and going forward, we want to be able to do the following:</p>

<p>We want to be able to serve the Dynamic application from:
<strong>www.dynamic.com/</strong> as well as
<strong>www.main.com/d/</strong></p>

<p>In order to achieve this, we have the following configuration specified in <strong>plugin-cfg.xml</strong>. </p>

<pre><code>&lt;URIGroup Name=""MainURIs""&gt;
  &lt;URI Name=""/*"" /&gt;
&lt;/URIGroup&gt;

&lt;URIGroup Name=""DynamicURIs""&gt;
  &lt;URI Name=""/*"" /&gt;
&lt;/URIGroup&gt;

&lt;URIGroup Name=""Main_DynamicURIs""&gt;
  &lt;URI Name=""/d/*"" /&gt;
&lt;/URIGroup&gt;
</code></pre>

<p>2 server clusters namely ""<strong>MainCluster</strong>"" and ""<strong>DynamicCluster</strong>"" have already been defined in plugin-cfg.xml. Similarly we have <strong>virtual host groups</strong> defined for www.main.com (virtual host name) and www.dynamic.com as ""<strong>MainVH</strong>"" and ""<strong>DynamicVH</strong>"" respectively. We have the routing rules specified as follows:</p>

<pre><code>&lt;Route UriGroup=""MainURIs"" VirtualHostGroup=""MainVH"" ServerCluster=""MainCluster""/&gt;
&lt;Route UriGroup=""DynamicURIs"" VirtualHostGroup=""DynamicVH"" ServerCluster=""DynamicCluster""/&gt;

&lt;Route UriGroup=""Main_DynamicURIs"" ServerCluster=""DynamicCluster""/&gt;
</code></pre>

<p>Please note that we don't specify a virtual host group for the third route rule.</p>

<p>This seems to work fine for our purpose. However, we had to make the above change to plugin-cfg.xml by hand. Every time the plugin-cfg.xml file in regenerated, the <strong>changes are lost</strong> and we have to make them again. This is frowned upon by our clients and they don't want that to be the case going forward.</p>

<p>Is there a way we can overcome this problem of hand-editing the plugin-cfg.xml file?</p>

<p>Some vague ways I was thinking of:<br>
1) Some how making this change using the admin console of WebSphere so that even if the xml file is regenerated, it would have the relevant routing rules automatically.<br>
2) Writing a wsadmin JACL/Jython script that could be run each time after the plugin file is regenerated. This script should be able to update the above routing rules in the configuration. I have searched quite a lot for this approach but haven't found an encouraging reply to this approach.</p>

<p>Any helpful tips are highly appreciated.</p>
","79488","","","","","2011-09-18 10:03:16","Ways to specifying ""Routes"" and ""URIGroups"" in WebSphere AS","<url-routing><websphere-6.1>","","","","",""
